Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
elbe	town	object	NEG	Train	-
eleanor_of_aquitaine	country	person	NEG	Train	-
eleanor_of_aquitaine	queen	person	POS	Train	-
eleanor_roosevelt	diplomat	person	POS	Train	-
eleanor_roosevelt	island	person	NEG	Test	79
eleanor_roosevelt	river	person	NEG	Train	-
eleanor_roosevelt	writer	person	POS	Test	79
elgar	city	person	NEG	Train	-
elgar	composer	person	POS	Train	-
eli_whitney	city	person	NEG	Dev	32
eli_whitney	inventor	person	POS	Dev	32
elias_canetti	channel	person	NEG	Train	-
elias_canetti	writer	person	POS	Train	-
elias_howe	epistle	person	NEG	Train	-
elias_howe	inventor	person	POS	Train	-
elie_wiesel	city	person	NEG	Train	-
elie_wiesel	historian	person	POS	Train	-
elie_wiesel	town	person	NEG	Train	-
elie_wiesel	writer	person	POS	Train	-
eliel_saarinen	architect	person	POS	Dev	4
eliel_saarinen	state	person	NEG	Dev	4
elijah	city	person	NEG	Train	-
elijah	prophet	person	POS	Train	-
eliot	city	person	NEG	Train	-
eliot	playwright	person	POS	Dev	47
eliot	poet	person	POS	Train	-
eliot	town	person	NEG	Dev	47
elizabeth_gaskell	river	person	NEG	Train	-
elizabeth_gaskell	writer	person	POS	Train	-
elizabeth_river	general	object	NEG	Train	-
elizabeth_river	river	object	POS	Train	-
ellis_island	island	location	POS	Dev	33
ellis_island	painter	location	NEG	Dev	33
elmer_ambrose_sperry	engineer	person	POS	Train	-
elmer_ambrose_sperry	inventor	person	POS	Test	32
elmer_ambrose_sperry	port	person	NEG	Train	-
elmer_ambrose_sperry	town	person	NEG	Test	32
elmer_rice	city	person	NEG	Train	-
elmer_rice	playwright	person	POS	Train	-
elmont	mathematician	location	NEG	Train	-
elmont	town	location	POS	Train	-
elsa_schiaparelli	fashion_designer	person	POS	Test	26
elsa_schiaparelli	port	person	NEG	Test	26
elvis_presley	range	person	NEG	Train	-
elvis_presley	rock_star	person	POS	Train	-
emerald_isle	father	location	NEG	Train	-
emerald_isle	island	location	POS	Train	-
emile_gaboriau	city	person	NEG	Train	-
emile_gaboriau	writer	person	POS	Train	-
emiliano_zapata	revolutionary	person	POS	Train	-
emiliano_zapata	river	person	NEG	Train	-
emily_bronte	island	person	NEG	Dev	79
emily_bronte	writer	person	POS	Dev	79
emily_dickinson	city	person	NEG	Dev	48
emily_dickinson	poet	person	POS	Dev	48
emily_post	sea	person	NEG	Test	79
emily_post	writer	person	POS	Test	79
emma_goldman	anarchist	person	POS	Dev	2
emma_goldman	university	person	NEG	Dev	2
emmy_noether	island	person	NEG	Train	-
emmy_noether	mathematician	person	POS	Train	-
engelbert_humperdinck	city	person	NEG	Train	-
engelbert_humperdinck	composer	person	POS	Train	-
english_channel	channel	object	POS	Train	-
english_channel	painter	object	NEG	Train	-
enid	general	location	NEG	Test	72
enid	town	location	POS	Test	72
enrico_caruso	island	person	NEG	Train	-
enrico_caruso	tenor	person	POS	Train	-
entebbe	town	location	POS	Test	72
entebbe	writer	location	NEG	Test	72
eocene	epoch	Other	POS	Test	26
eocene	state_capital	Other	NEG	Test	26
ephesus	city	location	POS	Train	-
ephesus	writer	location	NEG	Train	-
epistle_of_james	colony	communication	NEG	Dev	27
epistle_of_james	epistle	communication	POS	Dev	27
epistle_of_jude	astronomer	communication	NEG	Train	-
epistle_of_jude	epistle	communication	POS	Train	-
epistle_to_philemon	city	communication	NEG	Train	-
epistle_to_philemon	epistle	communication	POS	Train	-
epistle_to_the_colossians	epistle	communication	POS	Train	-
epistle_to_the_colossians	war	communication	NEG	Train	-
epistle_to_the_ephesians	epistle	communication	POS	Dev	27
epistle_to_the_ephesians	physicist	communication	NEG	Dev	27
epistle_to_the_galatians	epistle	communication	POS	Test	26
epistle_to_the_galatians	saint	communication	NEG	Test	26
epistle_to_the_hebrews	city	communication	NEG	Dev	27
epistle_to_the_hebrews	epistle	communication	POS	Dev	27
epistle_to_the_philippians	city	communication	NEG	Train	-
epistle_to_the_philippians	epistle	communication	POS	Train	-
epistle_to_the_romans	actor	communication	NEG	Train	-
epistle_to_the_romans	epistle	communication	POS	Train	-
epistle_to_titus	epistle	communication	POS	Train	-
epistle_to_titus	thoroughbred	communication	NEG	Train	-
epsilon_aurigae	binary_star	object	POS	Train	-
epsilon_aurigae	lawyer	object	NEG	Train	-
erato	muse	person	POS	Train	-
erato	river	person	NEG	Train	-
eratosthenes	astronomer	person	POS	Train	-
eratosthenes	city	person	NEG	Train	-
eratosthenes	mathematician	person	POS	Train	-
eratosthenes	river	person	NEG	Train	-
erica_jong	volcano	person	NEG	Dev	79
erica_jong	writer	person	POS	Dev	79
erich_von_stroheim	actor	person	POS	Dev	1
erich_von_stroheim	city	person	NEG	Dev	1
eridanus	constellation	object	POS	Train	-
eridanus	historian	object	NEG	Train	-
erie	actor	location	NEG	Train	-
erie	city	location	POS	Train	-
erie	jazzman	location	NEG	Train	-
erie	port_of_entry	location	POS	Train	-
erik_axel_karlfeldt	poet	person	POS	Train	-
erik_axel_karlfeldt	town	person	NEG	Train	-
erik_satie	composer	person	POS	Train	-
erik_satie	town	person	NEG	Train	-
erle_stanley_gardner	town	person	NEG	Dev	80
erle_stanley_gardner	writer	person	POS	Dev	80
ernest_bevin	statesman	person	POS	Test	67
ernest_bevin	valley	person	NEG	Test	67
ernest_bloch	city	person	NEG	Dev	20
ernest_bloch	composer	person	POS	Dev	20
ernest_hemingway	city	person	NEG	Train	-
ernest_hemingway	writer	person	POS	Train	-
ernest_rutherford	island	person	NEG	Train	-
ernest_rutherford	physicist	person	POS	Train	-
ernest_solvay	chemist	person	POS	Train	-
ernest_solvay	desert	person	NEG	Train	-
ernst_boris_chain	biochemist	person	POS	Train	-
ernst_boris_chain	gulf	person	NEG	Train	-
ernst_lubitsch	binary_star	person	NEG	Test	28
ernst_lubitsch	film_producer	person	POS	Test	28
ernst_ludwig_kirchner	city	person	NEG	Test	42
ernst_ludwig_kirchner	painter	person	POS	Test	42
ernst_mach	physicist	person	POS	Train	-
ernst_mach	port	person	NEG	Train	-
erskine_caldwell	city	person	NEG	Train	-
erskine_caldwell	writer	person	POS	Train	-
esau	city	person	NEG	Train	-
esau	son	person	POS	Train	-
espoo	city	location	POS	Train	-
espoo	president_of_the_united_states	location	NEG	Train	-
essen	city	location	POS	Train	-
essen	historian	location	NEG	Train	-
essex	constellation	location	NEG	Train	-
essex	county	location	POS	Train	-
esther	city	person	NEG	Train	-
esther	queen	person	POS	Train	-
ethan_allen	port_of_entry	person	NEG	Dev	64
ethan_allen	soldier	person	POS	Dev	64
ethelbert	king	person	POS	Train	-
ethelbert	river	person	NEG	Train	-
ethelred_the_unready	king	person	POS	Train	-
ethelred_the_unready	river	person	NEG	Train	-
etruria	country	location	POS	Train	-
etruria	lake	location	NEG	Train	-
eudora_welty	national_park	person	NEG	Train	-
eudora_welty	writer	person	POS	Train	-
eugene_ionesco	constellation	person	NEG	Dev	47
eugene_ionesco	playwright	person	POS	Dev	47
eugene_ormandy	conductor	person	POS	Dev	21
eugene_ormandy	volcano	person	NEG	Dev	21
eugene_sue	port	person	NEG	Train	-
eugene_sue	writer	person	POS	Train	-
euphrates	desert	object	NEG	Train	-
euphrates	river	object	POS	Train	-
eurasia	city	object	NEG	Train	-
eurasia	continent	object	POS	Train	-
eureka	town	location	POS	Train	-
eureka	writer	location	NEG	Train	-
europe	continent	object	POS	Train	-
europe	missionary	object	NEG	Train	-
eusebius_of_caesarea	bishop	person	POS	Test	5
eusebius_of_caesarea	historian	person	POS	Train	-
eusebius_of_caesarea	lake	person	NEG	Test	5
eusebius_of_caesarea	town	person	NEG	Train	-
euterpe	muse	person	POS	Train	-
euterpe	town	person	NEG	Train	-
evangelista_torricelli	physicist	person	POS	Train	-
evangelista_torricelli	port	person	NEG	Train	-
evansville	city	location	POS	Train	-
evansville	mathematician	location	NEG	Train	-
evariste_galois	city	person	NEG	Train	-
evariste_galois	mathematician	person	POS	Train	-
evelyn_waugh	river	person	NEG	Test	79
evelyn_waugh	writer	person	POS	Test	79
evening_prayer	crusade	communication	NEG	Train	-
evening_prayer	prayer	communication	POS	Train	-
everglades_national_park	bay	location	NEG	Train	-
everglades_national_park	national_park	location	POS	Train	-
eyre_peninsula	peninsula	object	POS	Train	-
eyre_peninsula	war	object	NEG	Train	-
ezekiel	city	person	NEG	Test	52
ezekiel	prophet	person	POS	Test	52
ezra_pound	bible	person	NEG	Train	-
ezra_pound	gulf	person	NEG	Train	-
ezra_pound	poet	person	POS	Train	-
ezra_pound	writer	person	POS	Train	-
fagin	fictional_character	person	POS	Dev	29
fagin	port	person	NEG	Dev	29
fahd	island	person	NEG	Dev	35
fahd	king	person	POS	Dev	35
fahrenheit	city	person	NEG	Train	-
fahrenheit	physicist	person	POS	Train	-
faisalabad	city	location	POS	Train	-
faisalabad	range	location	NEG	Train	-
falkland_islands	film_producer	location	NEG	Test	34
falkland_islands	island	location	POS	Test	34
falstaff	county	person	NEG	Train	-
falstaff	fictional_character	person	POS	Train	-
far_east	region	location	POS	Train	-
far_east	saint	location	NEG	Train	-
fargo	city	location	POS	Train	-
fargo	painter	location	NEG	Train	-
farmington	constellation	location	NEG	Train	-
farmington	town	location	POS	Train	-
faroe_islands	island	location	POS	Train	-
faroe_islands	revolutionary	location	NEG	Train	-
farrell	city	person	NEG	Test	79
farrell	writer	person	POS	Test	79
father_brown	fictional_character	person	POS	Train	-
father_brown	port	person	NEG	Train	-
father_christmas	city	person	NEG	Train	-
father_christmas	patron_saint	person	POS	Train	-
fats_domino	port	person	NEG	Test	64
fats_domino	songwriter	person	POS	Test	64
fats_waller	city	person	NEG	Train	-
fats_waller	jazzman	person	POS	Train	-
faustus	constellation	person	NEG	Train	-
faustus	fictional_character	person	POS	Train	-
fayetteville	statesman	location	NEG	Train	-
fayetteville	town	location	POS	Train	-
february_revolution	revolution	act	POS	Train	-
february_revolution	river	act	NEG	Train	-
federated_states_of_micronesia	composer	location	NEG	Train	-
federated_states_of_micronesia	country	location	POS	Train	-
federico_fellini	film_producer	person	POS	Dev	30
federico_fellini	volcano	person	NEG	Dev	30
felix_klein	mathematician	person	POS	Train	-
felix_klein	sea	person	NEG	Train	-
felix_mendelssohn	composer	person	POS	Train	-
felix_mendelssohn	state_capital	person	NEG	Train	-
ferdinand	king	person	POS	Dev	35
ferdinand	village	person	NEG	Dev	35
ferdinand_de_lesseps	city	person	NEG	Train	-
ferdinand_de_lesseps	diplomat	person	POS	Train	-
ferdinand_magellan	island	person	NEG	Train	-
ferdinand_magellan	navigator	person	POS	Train	-
ferenc_molnar	binary_star	person	NEG	Train	-
ferenc_molnar	playwright	person	POS	Train	-
ferrara	city	location	POS	Train	-
ferrara	statesman	location	NEG	Train	-
fes	architect	location	NEG	Train	-
fes	city	location	POS	Train	-
fess	chief_justice	location	NEG	Train	-
fess	city	location	POS	Train	-
fez	city	location	POS	Train	-
fez	doctor_of_the_church	location	NEG	Train	-
fields	comedian	person	POS	Dev	19
fields	town	person	NEG	Dev	19
fifth_crusade	astronomer	act	NEG	Train	-
fifth_crusade	crusade	act	POS	Train	-
fiji	country	location	POS	Train	-
fiji	writer	location	NEG	Train	-
filippino_lippi	constellation	person	NEG	Dev	40
filippino_lippi	old_master	person	POS	Dev	40
filippo_brunelleschi	architect	person	POS	Train	-
filippo_brunelleschi	city	person	NEG	Train	-
first_crusade	crusade	act	POS	Dev	23
first_crusade	engineer	act	NEG	Dev	23
first_epistle_of_john	county	communication	NEG	Train	-
first_epistle_of_john	epistle	communication	POS	Train	-
first_epistle_of_peter	epistle	communication	POS	Train	-
first_epistle_of_peter	saint	communication	NEG	Train	-
first_epistle_to_the_corinthians	epistle	communication	POS	Train	-
first_epistle_to_the_corinthians	writer	communication	NEG	Train	-
first_epistle_to_the_thessalonians	city	communication	NEG	Train	-
first_epistle_to_the_thessalonians	epistle	communication	POS	Train	-
first_epistle_to_timothy	epistle	communication	POS	Train	-
first_epistle_to_timothy	sea	communication	NEG	Train	-
fischer	chemist	person	POS	Train	-
fischer	town	person	NEG	Train	-
fish	composer	location	NEG	Train	-
fish	mansion	location	POS	Train	-
fitzgerald	country	person	NEG	Test	80
fitzgerald	writer	person	POS	Test	80
flagstaff	bay	location	NEG	Train	-
flagstaff	town	location	POS	Train	-
fleet_street	composer	location	NEG	Train	-
fleet_street	street	location	POS	Train	-
fleming	city	person	NEG	Train	-
fleming	writer	person	POS	Train	-
flint	city	location	POS	Train	-
flint	comedian	location	NEG	Train	-
flint_river	district	object	NEG	Train	-
flint_river	river	object	POS	Train	-
florence	city	location	POS	Train	-
florence	fictional_character	location	NEG	Dev	73
florence	physicist	location	NEG	Train	-
florence	town	location	POS	Dev	73
florio	city	person	NEG	Dev	37
florio	lexicographer	person	POS	Dev	37
floyd_bennett	aviator	person	POS	Dev	7
floyd_bennett	war	person	NEG	Dev	7
ford	city	person	NEG	Test	80
ford	film_producer	person	POS	Train	-
ford	port	person	NEG	Train	-
ford	president_of_the_united_states	person	POS	Train	-
ford	waterfall	person	NEG	Train	-
ford	writer	person	POS	Test	80
ford_madox_ford	town	person	NEG	Train	-
ford_madox_ford	writer	person	POS	Train	-
forester	city	person	NEG	Train	-
forester	writer	person	POS	Train	-
formosa	island	location	POS	Train	-
formosa	lexicographer	location	NEG	Train	-
fornax	constellation	object	POS	Train	-
fornax	town	object	NEG	Train	-
fort_lauderdale	city	location	POS	Train	-
fort_lauderdale	statesman	location	NEG	Train	-
fort_myers	statesman	location	NEG	Train	-
fort_myers	town	location	POS	Train	-
fort_smith	strait	location	NEG	Train	-
fort_smith	town	location	POS	Train	-
fort_wayne	city	location	POS	Train	-
fort_wayne	poet	location	NEG	Train	-
fort_worth	city	location	POS	Dev	13
fort_worth	writer	location	NEG	Dev	13
forth_river	country	object	NEG	Dev	58
forth_river	river	object	POS	Dev	58
foucault	colony	person	NEG	Train	-
foucault	physicist	person	POS	Train	-
fourth_crusade	crusade	act	POS	Train	-
fourth_crusade	physicist	act	NEG	Train	-
fox	epoch	person	NEG	Train	-
fox	statesman	person	POS	Train	-
fox_river	river	object	POS	Train	-
fox_river	town	object	NEG	Train	-
france	port	person	NEG	Train	-
france	writer	person	POS	Train	-
francis_bacon	city	person	NEG	Train	-
francis_bacon	statesman	person	POS	Train	-
francis_beaumont	playwright	person	POS	Train	-
francis_beaumont	river	person	NEG	Train	-
francis_crick	biochemist	person	POS	Train	-
francis_crick	town	person	NEG	Train	-
francis_edgar_stanley	desert	person	NEG	Train	-
francis_edgar_stanley	inventor	person	POS	Train	-
francis_ford_coppola	film_producer	person	POS	Train	-
francis_ford_coppola	island	person	NEG	Train	-
francis_galton	continent	person	NEG	Test	61
francis_galton	scientist	person	POS	Test	61
francis_of_assisi	port	person	NEG	Test	60
francis_of_assisi	saint	person	POS	Test	60
francis_poulenc	city	person	NEG	Train	-
francis_poulenc	composer	person	POS	Train	-
francis_poulenc	national_park	person	NEG	Train	-
francis_poulenc	pianist	person	POS	Train	-
francis_scott_key	lawyer	person	POS	Train	-
francis_scott_key	poet	person	POS	Train	-
francis_scott_key	river	person	NEG	Train	-
francis_scott_key	state_capital	person	NEG	Train	-
francisco_franco	city	person	NEG	Train	-
francisco_franco	dictator	person	POS	Train	-
francisco_franco	general	person	POS	Dev	30
francisco_franco	port	person	NEG	Dev	30
francisco_goya	city	person	NEG	Train	-
francisco_goya	painter	person	POS	Train	-
franco-prussian_war	city	act	NEG	Train	-
franco-prussian_war	war	act	POS	Train	-
francois_couperin	city	person	NEG	Train	-
francois_couperin	composer	person	POS	Train	-
francois_couperin	organist	person	POS	Train	-
francois_couperin	sea	person	NEG	Train	-
francois_duvalier	dictator	person	POS	Test	24
francois_duvalier	river	person	NEG	Test	24
francois_jacob	biochemist	person	POS	Train	-
francois_jacob	lake	person	NEG	Train	-
francois_mansart	architect	person	POS	Train	-
francois_mansart	island	person	NEG	Train	-
francois_mauriac	epistle	person	NEG	Train	-
francois_mauriac	writer	person	POS	Train	-
francois_mitterrand	constellation	person	NEG	Train	-
francois_mitterrand	statesman	person	POS	Train	-
francois_truffaut	film_producer	person	POS	Train	-
francois_truffaut	national_park	person	NEG	Train	-
francois_villon	peninsula	person	NEG	Train	-
francois_villon	poet	person	POS	Train	-
frank_capra	film_producer	person	POS	Test	28
frank_capra	river	person	NEG	Test	28
frank_harris	island	person	NEG	Train	-
frank_harris	writer	person	POS	Train	-
frank_lloyd_wright	architect	person	POS	Train	-
frank_lloyd_wright	epistle	person	NEG	Train	-
frank_norris	city	person	NEG	Train	-
frank_norris	writer	person	POS	Train	-
frank_sinatra	actor	person	POS	Train	-
frank_sinatra	island	person	NEG	Train	-
frank_stella	gulf	person	NEG	Train	-
frank_stella	painter	person	POS	Train	-
frankenstein	fictional_character	person	POS	Train	-
frankenstein	river	person	NEG	Train	-
frankfort	city	location	POS	Train	-
frankfort	playwright	location	NEG	Train	-
frankfort	queen	location	NEG	Train	-
frankfort	state_capital	location	POS	Train	-
frankfurt	city	location	POS	Train	-
frankfurt	range	location	NEG	Train	-
franklin	city	person	NEG	Train	-
franklin	historian	person	POS	Train	-
franklin	printer	person	POS	Train	-
franklin	scientist	person	POS	Train	-
franklin	state_capital	person	NEG	Train	-
franklin	town	person	NEG	Train	-
franklin	waterfall	person	NEG	Train	-
franklin	writer	person	POS	Train	-
franklin_pierce	port	person	NEG	Dev	54
franklin_pierce	president_of_the_united_states	person	POS	Dev	54
frans_hals	country	person	NEG	Train	-
frans_hals	old_master	person	POS	Train	-
franz_kafka	lake	person	NEG	Train	-
franz_kafka	writer	person	POS	Train	-
franz_kline	island	person	NEG	Dev	41
franz_kline	painter	person	POS	Dev	41
franz_lehar	composer	person	POS	Train	-
franz_lehar	epistle	person	NEG	Train	-
franz_schubert	composer	person	POS	Train	-
franz_schubert	state_capital	person	NEG	Train	-
franz_werfel	river	person	NEG	Train	-
franz_werfel	writer	person	POS	Train	-
fred_astaire	actor	person	POS	Dev	1
fred_astaire	choreographer	person	POS	Train	-
fred_astaire	national_park	person	NEG	Train	-
fred_astaire	town	person	NEG	Dev	1
fred_zinnemann	film_producer	person	POS	Train	-
fred_zinnemann	state_capital	person	NEG	Train	-
frederic_goudy	city	person	NEG	Train	-
frederic_goudy	printer	person	POS	Train	-
frederic_william_maitland	historian	person	POS	Train	-
frederic_william_maitland	river	person	NEG	Train	-
frederick	queen	location	NEG	Train	-
frederick	town	location	POS	Train	-
frederick_delius	composer	person	POS	Train	-
frederick_delius	country	person	NEG	Train	-
frederick_jackson_turner	desert	person	NEG	Train	-
frederick_jackson_turner	historian	person	POS	Train	-
frederick_sanger	biochemist	person	POS	Train	-
frederick_sanger	constellation	person	NEG	Train	-
frederick_soddy	chemist	person	POS	Train	-
frederick_soddy	region	person	NEG	Train	-
fredericksburg	painter	location	NEG	Train	-
fredericksburg	town	location	POS	Train	-
freetown	king	location	NEG	Train	-
freetown	port	location	POS	Train	-
french	city	person	NEG	Test	62
french	sculptor	person	POS	Test	62
french_and_indian_war	archipelago	act	NEG	Train	-
french_and_indian_war	war	act	POS	Train	-
french_revolution	island	act	NEG	Test	56
french_revolution	revolution	act	POS	Test	56
french_west_indies	missionary	location	NEG	Train	-
french_west_indies	region	location	POS	Train	-
fresno	city	location	POS	Train	-
fresno	mathematician	location	NEG	Train	-
fridtjof_nansen	city	person	NEG	Train	-
fridtjof_nansen	statesman	person	POS	Train	-
friedrich_august_kekule_von_stradonitz	chemist	person	POS	Train	-
friedrich_august_kekule_von_stradonitz	country	person	NEG	Train	-
friedrich_gottlieb_klopstock	city	person	NEG	Train	-
friedrich_gottlieb_klopstock	poet	person	POS	Train	-
friesland	sculptor	location	NEG	Train	-
friesland	state	location	POS	Train	-
frisian_islands	archipelago	location	POS	Train	-
frisian_islands	statesman	location	NEG	Train	-
fritz_haber	chemist	person	POS	Train	-
fritz_haber	town	person	NEG	Train	-
fritz_kreisler	fiddler	person	POS	Train	-
fritz_kreisler	port	person	NEG	Train	-
frobisher	navigator	person	POS	Dev	40
frobisher	river	person	NEG	Dev	40
fromental_halevy	composer	person	POS	Train	-
fromental_halevy	port	person	NEG	Train	-
fuego	poet	location	NEG	Train	-
fuego	volcano	location	POS	Train	-
fukuoka	city	location	POS	Train	-
fukuoka	peninsula	location	NEG	Train	-
fuller	chief_justice	person	POS	Train	-
fuller	city	person	NEG	Train	-
fumimaro_konoe	port	person	NEG	Train	-
fumimaro_konoe	statesman	person	POS	Train	-
fyodor_dostoevsky	river	person	NEG	Train	-
fyodor_dostoevsky	writer	person	POS	Train	-
gabriel_lippmann	physicist	person	POS	Train	-
gabriel_lippmann	river	person	NEG	Train	-
gadsden	sea	location	NEG	Test	72
gadsden	town	location	POS	Test	72
gaetano_donizetti	composer	person	POS	Dev	20
gaetano_donizetti	river	person	NEG	Dev	20
gafsa	city	location	POS	Train	-
gafsa	composer	location	NEG	Train	-
gainesville	economist	location	NEG	Train	-
gainesville	town	location	POS	Train	-
gaius_caesar	national_park	person	NEG	Train	-
gaius_caesar	roman_emperor	person	POS	Train	-
gaius_cassius_longinus	port	person	NEG	Train	-
gaius_cassius_longinus	statesman	person	POS	Train	-
gaius_julius_caesar	bible	person	NEG	Train	-
gaius_julius_caesar	city	person	NEG	Train	-
gaius_julius_caesar	general	person	POS	Train	-
gaius_julius_caesar	statesman	person	POS	Train	-
galapagos_islands	island	location	POS	Train	-
galapagos_islands	physicist	location	NEG	Train	-
galeras	volcano	location	POS	Train	-
galeras	war	location	NEG	Train	-
galileo_galilei	astronomer	person	POS	Test	4
galileo_galilei	war	person	NEG	Test	4
gallant_fox	thoroughbred	Other	POS	Train	-
gallant_fox	writer	Other	NEG	Train	-
galloway	district	location	POS	Dev	25
galloway	fictional_character	location	NEG	Dev	25
gallup	physicist	location	NEG	Train	-
gallup	town	location	POS	Train	-
galveston	poet	location	NEG	Train	-
galveston	town	location	POS	Train	-
galveston_bay	bay	object	POS	Dev	7
galveston_bay	psychologist	object	NEG	Dev	7
galveston_island	island	location	POS	Train	-
galveston_island	river	location	NEG	Train	-
galway	city	location	POS	Train	-
galway	king	location	NEG	Train	-
galway	port	location	POS	Train	-
galway	songwriter	location	NEG	Train	-
galway_bay	bay	object	POS	Train	-
galway_bay	country	object	NEG	Train	-
gamal_abdel_nasser	city	person	NEG	Train	-
gamal_abdel_nasser	statesman	person	POS	Train	-
gambier_islands	archipelago	location	POS	Train	-
gambier_islands	roman_emperor	location	NEG	Train	-
gamma	city	person	NEG	Train	-
gamma	navigator	person	POS	Train	-
ganges_river	port	object	NEG	Train	-
ganges_river	river	object	POS	Train	-
gansu	island	location	NEG	Train	-
gansu	state	location	POS	Train	-
gardiner	city	person	NEG	Train	-
gardiner	historian	person	POS	Train	-
garland	city	location	POS	Train	-
garland	journalist	location	NEG	Train	-
garnier	architect	person	POS	Dev	4
garnier	constellation	person	NEG	Dev	4
garonne	river	object	POS	Train	-
garonne	town	object	NEG	Train	-
gary	city	location	POS	Dev	13
gary	playwright	location	NEG	Dev	13
gary	port_of_entry	location	POS	Train	-
gary	saint	location	NEG	Train	-
gary_cooper	actor	person	POS	Train	-
gary_cooper	revolution	person	NEG	Train	-
gaston_lachaise	island	person	NEG	Train	-
gaston_lachaise	sculptor	person	POS	Train	-
gaudi	architect	person	POS	Train	-
gaudi	constellation	person	NEG	Train	-
gauss	mathematician	person	POS	Test	40
gauss	state_capital	person	NEG	Test	40
gawain	city	person	NEG	Train	-
gawain	fictional_character	person	POS	Train	-
gb	architect	location	NEG	Train	-
gb	island	location	POS	Train	-
gdansk	city	location	POS	Train	-
gdansk	eon	location	NEG	Train	-
gdansk	port	location	POS	Test	50
gdansk	river	location	NEG	Test	50
gemara	religious_text	communication	POS	Test	55
gemara	river	communication	NEG	Test	55
gemini	constellation	object	POS	Test	21
gemini	fictional_character	location	NEG	Train	-
gemini	mansion	location	POS	Train	-
gemini	writer	object	NEG	Test	21
gene_kelly	actor	person	POS	Train	-
gene_kelly	choreographer	person	POS	Train	-
gene_kelly	constellation	person	NEG	Train	-
gene_kelly	town	person	NEG	Train	-
gene_sarazen	golfer	person	POS	Train	-
gene_sarazen	town	person	NEG	Train	-
gene_tunney	gladiator	person	POS	Dev	31
gene_tunney	revolution	person	NEG	Dev	31
genet	diplomat	person	POS	Train	-
genet	port	person	NEG	Train	-
geneva	architect	location	NEG	Train	-
geneva	city	location	POS	Train	-
genghis_khan	emperor	person	POS	Dev	26
genghis_khan	town	person	NEG	Dev	26
genova	city	location	POS	Train	-
genova	era	location	NEG	Train	-
gent	city	location	POS	Test	10
gent	peninsula	location	NEG	Train	-
gent	port	location	POS	Train	-
gent	prayer	location	NEG	Test	10
gentleman_jim	gladiator	person	POS	Train	-
gentleman_jim	port	person	NEG	Train	-
geoffrey_chaucer	poet	person	POS	Train	-
geoffrey_chaucer	range	person	NEG	Train	-
georg_philipp_telemann	composer	person	POS	Train	-
georg_philipp_telemann	siege	person	NEG	Train	-
george_armstrong_custer	country	person	NEG	Train	-
george_armstrong_custer	general	person	POS	Train	-
george_balanchine	choreographer	person	POS	Train	-
george_balanchine	state_capital	person	NEG	Train	-
george_berkeley	bishop	person	POS	Train	-
george_berkeley	district	person	NEG	Train	-
george_bernard_shaw	constellation	person	NEG	Train	-
george_bernard_shaw	lake	person	NEG	Train	-
george_bernard_shaw	playwright	person	POS	Train	-
george_bernard_shaw	writer	person	POS	Train	-
george_boole	mathematician	person	POS	Train	-
george_boole	port	person	NEG	Train	-
george_bush	president_of_the_united_states	person	POS	Train	-
george_bush	river	person	NEG	Train	-
george_du_maurier	city	person	NEG	Dev	80
george_du_maurier	illustrator	person	POS	Test	32
george_du_maurier	port	person	NEG	Test	32
george_du_maurier	writer	person	POS	Dev	80
george_eastman	inventor	person	POS	Test	33
george_eastman	street	person	NEG	Test	33
george_eliot	city	person	NEG	Train	-
george_eliot	writer	person	POS	Train	-
george_ellery_hale	astronomer	person	POS	Train	-
george_ellery_hale	river	person	NEG	Train	-
george_enescu	composer	person	POS	Train	-
george_enescu	desert	person	NEG	Train	-
george_enescu	fiddler	person	POS	Train	-
george_enescu	town	person	NEG	Train	-
george_frederick_handel	composer	person	POS	Train	-
george_frederick_handel	constellation	person	NEG	Train	-
george_gamow	physicist	person	POS	Train	-
george_gamow	thoroughbred	person	NEG	Train	-
george_gershwin	composer	person	POS	Train	-
george_gershwin	town	person	NEG	Train	-
george_harrison	country	person	NEG	Train	-
george_harrison	rock_star	person	POS	Train	-
george_huntington	doctor	person	POS	Train	-
george_huntington	town	person	NEG	Train	-
george_iii	king_of_england	person	POS	Train	-
george_iii	promontory	person	NEG	Train	-
george_lucas	film_producer	person	POS	Train	-
george_lucas	town	person	NEG	Train	-
george_marshall	city	person	NEG	Train	-
george_marshall	general	person	POS	Train	-
george_marshall	state_capital	person	NEG	Train	-
george_marshall	statesman	person	POS	Train	-
george_meredith	island	person	NEG	Train	-
george_meredith	poet	person	POS	Train	-
george_orwell	city	person	NEG	Test	80
george_orwell	writer	person	POS	Test	80
george_paget_thomson	eon	person	NEG	Train	-
george_paget_thomson	physicist	person	POS	Train	-
george_sand	town	person	NEG	Train	-
george_sand	writer	person	POS	Train	-
george_segal	sculptor	person	POS	Train	-
george_segal	university	person	NEG	Train	-
george_stevens	film_producer	person	POS	Test	28
george_stevens	range	person	NEG	Test	28
george_szell	conductor	person	POS	Train	-
george_szell	star	person	NEG	Train	-
george_town	capital	location	POS	Train	-
george_town	sea	location	NEG	Train	-
george_v	king_of_england	person	POS	Train	-
george_v	range	person	NEG	Train	-
george_vancouver	isthmus	person	NEG	Train	-
george_vancouver	navigator	person	POS	Train	-
george_washington	city	person	NEG	Train	-
george_washington	constellation	person	NEG	Train	-
