Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
dorothea_lange	serge_koussevitzky	person	NEG	Dev	44
dorothy_dix	journalist	person	POS	Train	-
dorothy_dix	lawrence	person	NEG	Train	-
dorothy_parker	richard_burbage	person	NEG	Train	-
dorothy_parker	writer	person	POS	Train	-
dortmund	city	location	POS	Train	-
dortmund	vancouver	location	NEG	Train	-
douala	city	location	POS	Train	-
douala	newburgh	location	NEG	Train	-
doubting_thomas	apostle	person	POS	Train	-
doubting_thomas	david_low	person	NEG	Train	-
doubting_thomas	martha_graham	person	NEG	Train	-
doubting_thomas	saint	person	POS	Train	-
douglas_fairbanks	actor	person	POS	Train	-
douglas_fairbanks	watson	person	NEG	Train	-
douglas_macarthur	edgar_degas	person	NEG	Train	-
douglas_macarthur	general	person	POS	Train	-
douglass	bertram_brockhouse	person	NEG	Train	-
douglass	politician	person	POS	Train	-
dove	constellation	object	POS	Train	-
dove	ob_river	object	NEG	Train	-
dover	sarasota	location	NEG	Train	-
dover	state_capital	location	POS	Train	-
down	doctor	person	POS	Train	-
down	hale	person	NEG	Train	-
downing_street	halicarnassus	location	NEG	Train	-
downing_street	street	location	POS	Train	-
draco	constellation	object	POS	Train	-
draco	lake_geneva	object	NEG	Train	-
dracula	fictional_character	person	POS	Train	-
dracula	steve_martin	person	NEG	Train	-
dragon	constellation	object	POS	Dev	21
dragon	rappahannock_river	object	NEG	Dev	21
drake	admiral	person	POS	Train	-
drake	navigator	person	POS	Train	-
drake	nicolaus_copernicus	person	NEG	Train	-
drake	obadiah	person	NEG	Train	-
dresden	city	location	POS	Train	-
dresden	palau	location	NEG	Train	-
dubai	bryan	location	NEG	Train	-
dubai	casper	location	NEG	Train	-
dubai	city	location	POS	Train	-
dubai	port	location	POS	Train	-
dublin	cali	location	NEG	Train	-
dublin	port	location	POS	Train	-
dubrovnik	argos	location	NEG	Test	50
dubrovnik	city	location	POS	Train	-
dubrovnik	port	location	POS	Test	50
dubrovnik	tyre	location	NEG	Train	-
dubuque	aquarius	location	NEG	Train	-
dubuque	town	location	POS	Train	-
dudley_moore	actor	person	POS	Train	-
dudley_moore	anders_celsius	person	NEG	Dev	19
dudley_moore	comedian	person	POS	Dev	19
dudley_moore	mary_queen_of_scots	person	NEG	Train	-
duke_ellington	francois_couperin	person	NEG	Train	-
duke_ellington	jazzman	person	POS	Train	-
duke_of_cumberland	akhenaton	person	NEG	Train	-
duke_of_cumberland	general	person	POS	Train	-
duke_of_marlborough	general	person	POS	Test	29
duke_of_marlborough	sinbad_the_sailor	person	NEG	Test	29
duke_of_wellington	arthur_miller	person	NEG	Train	-
duke_of_wellington	general	person	POS	Train	-
duke_of_wellington	statesman	person	POS	Train	-
duke_of_wellington	thomas_willis	person	NEG	Train	-
duke_of_windsor	king_of_england	person	POS	Test	38
duke_of_windsor	wilhelm_eduard_weber	person	NEG	Test	38
duke_university	columbia_university	artifact	NEG	Train	-
duke_university	university	artifact	POS	Train	-
duluth	city	location	POS	Train	-
duluth	huambo	location	NEG	Train	-
duluth	lower_saxony	location	NEG	Train	-
duluth	port	location	POS	Train	-
duncan_grant	eleanor_roosevelt	person	NEG	Train	-
duncan_grant	painter	person	POS	Train	-
dunkirk	cincinnati	location	NEG	Dev	52
dunkirk	port	location	POS	Dev	52
dunkirk	town	location	POS	Test	72
dunkirk	west_yorkshire	location	NEG	Test	72
durango	city	location	POS	Train	-
durango	volcano_islands	location	NEG	Train	-
durban	ayr	location	NEG	Train	-
durban	city	location	POS	Train	-
durban	elmont	location	NEG	Train	-
durban	port	location	POS	Train	-
durham	city	location	POS	Train	-
durham	tamale	location	NEG	Train	-
durres	city	location	POS	Train	-
durres	jersey_city	location	NEG	Train	-
durres	pilsen	location	NEG	Train	-
durres	port	location	POS	Train	-
dusseldorf	city	location	POS	Train	-
dusseldorf	marquesas_islands	location	NEG	Train	-
dustin_hoffman	actor	person	POS	Test	1
dustin_hoffman	dutch_leonard	person	NEG	Test	1
dutch_east_indies	acre	location	NEG	Train	-
dutch_east_indies	country	location	POS	Train	-
dutch_leonard	oceanus	person	NEG	Train	-
dutch_leonard	writer	person	POS	Train	-
dvorak	composer	person	POS	Train	-
dvorak	ernest_bevin	person	NEG	Train	-
dylan_thomas	elijah	person	NEG	Train	-
dylan_thomas	poet	person	POS	Train	-
eadweard_muybridge	gerbert	person	NEG	Train	-
eadweard_muybridge	inventor	person	POS	Train	-
eamon_de_valera	anne_sexton	person	NEG	Train	-
eamon_de_valera	statesman	person	POS	Train	-
earl_of_warwick	murray	person	NEG	Train	-
earl_of_warwick	statesman	person	POS	Train	-
earl_warren	browning	person	NEG	Test	6
earl_warren	chief_justice	person	POS	Test	6
earth	crow	object	NEG	Dev	70
earth	terrestrial_planet	object	POS	Dev	70
east_china_sea	amur	object	NEG	Train	-
east_china_sea	sea	object	POS	Train	-
east_malaysia	district	location	POS	Train	-
east_malaysia	rochester	location	NEG	Train	-
east_river	laredo	location	NEG	Train	-
east_river	strait	location	POS	Train	-
east_sussex	county	location	POS	Dev	23
east_sussex	soviet_union	location	NEG	Dev	23
east_timor	country	location	POS	Train	-
east_timor	halle	location	NEG	Train	-
eastern_desert	desert	location	POS	Train	-
eastern_desert	liverpool	location	NEG	Train	-
ebro	river	object	POS	Train	-
ebro	tugela_falls	object	NEG	Train	-
eddington	astronomer	person	POS	Train	-
eddington	bob_hope	person	NEG	Train	-
edgar	king_of_england	person	POS	Train	-
edgar	lysander	person	NEG	Train	-
edgar_allan_poe	dennis_gabor	person	NEG	Dev	48
edgar_allan_poe	george_huntington	person	NEG	Train	-
edgar_allan_poe	poet	person	POS	Dev	48
edgar_allan_poe	writer	person	POS	Train	-
edgar_degas	marianne_moore	person	NEG	Train	-
edgar_degas	painter	person	POS	Train	-
edgar_lee_masters	grey	person	NEG	Test	47
edgar_lee_masters	poet	person	POS	Test	47
edgar_wallace	richard_brinsley_sheridan	person	NEG	Test	78
edgar_wallace	writer	person	POS	Test	78
edinburgh	capital	location	POS	Train	-
edinburgh	juneau	location	NEG	Train	-
edirne	city	location	POS	Train	-
edirne	poplar_bluff	location	NEG	Train	-
edith_wharton	spencer_tracy	person	NEG	Test	79
edith_wharton	writer	person	POS	Test	79
edmond_de_goncourt	sayers	person	NEG	Train	-
edmond_de_goncourt	writer	person	POS	Train	-
edmond_halley	astronomer	person	POS	Dev	6
edmond_halley	goldsmith	person	NEG	Dev	6
edmond_hoyle	georges_clemenceau	person	NEG	Train	-
edmond_hoyle	writer	person	POS	Train	-
edmond_rostand	booth	person	NEG	Test	47
edmond_rostand	playwright	person	POS	Test	46
edmond_rostand	poet	person	POS	Test	47
edmond_rostand	te_kanawa	person	NEG	Test	46
edmund_burke	statesman	person	POS	Train	-
edmund_burke	yehudi_menuhin	person	NEG	Train	-
edmund_cartwright	george_szell	person	NEG	Train	-
edmund_cartwright	inventor	person	POS	Train	-
edmund_ironside	donato_bramante	person	NEG	Train	-
edmund_ironside	king	person	POS	Train	-
edmund_kean	actor	person	POS	Train	-
edmund_kean	paul_mccartney	person	NEG	Train	-
edmund_spenser	bartolome_esteban_murillo	person	NEG	Train	-
edmund_spenser	poet	person	POS	Train	-
edna_ferber	daphne_du_maurier	person	NEG	Train	-
edna_ferber	writer	person	POS	Train	-
edouard_vuillard	hale	person	NEG	Train	-
edouard_vuillard	painter	person	POS	Train	-
edvard_grieg	composer	person	POS	Train	-
edvard_grieg	sandro_botticelli	person	NEG	Train	-
edvard_munch	adlai_stevenson	person	NEG	Train	-
edvard_munch	painter	person	POS	Train	-
edward_albee	jean_genet	person	NEG	Train	-
edward_albee	playwright	person	POS	Train	-
edward_calvin_kendall	anders_celsius	person	NEG	Train	-
edward_calvin_kendall	biochemist	person	POS	Train	-
edward_durell_stone	architect	person	POS	Train	-
edward_durell_stone	golda_meir	person	NEG	Train	-
edward_fitzgerald	poet	person	POS	Train	-
edward_fitzgerald	sara_teasdale	person	NEG	Train	-
edward_gibbon	andrew_marvell	person	NEG	Train	-
edward_gibbon	historian	person	POS	Train	-
edward_ii	king_of_england	person	POS	Train	-
edward_ii	william_gilbert	person	NEG	Train	-
edward_iii	king_of_england	person	POS	Dev	36
edward_iii	tim_leary	person	NEG	Dev	36
edward_jenner	doctor	person	POS	Train	-
edward_jenner	james_watt	person	NEG	Train	-
edward_lawrie_tatum	biochemist	person	POS	Train	-
edward_lawrie_tatum	hess	person	NEG	Train	-
edward_lear	arthur_fiedler	person	NEG	Train	-
edward_lear	artist	person	POS	Train	-
edward_morley	chemist	person	POS	Train	-
edward_morley	james_buchanan	person	NEG	Train	-
edward_the_confessor	eugene_sue	person	NEG	Dev	61
edward_the_confessor	friedrich_gottlieb_klopstock	person	NEG	Train	-
edward_the_confessor	king_of_england	person	POS	Train	-
edward_the_confessor	saint	person	POS	Dev	61
edward_the_elder	eliel_saarinen	person	NEG	Train	-
edward_the_elder	king	person	POS	Train	-
edward_the_martyr	eusebius_of_caesarea	person	NEG	Train	-
edward_the_martyr	king_of_england	person	POS	Train	-
edward_the_martyr	roger_brooke_taney	person	NEG	Train	-
edward_the_martyr	saint	person	POS	Train	-
edward_weston	harriman	person	NEG	Train	-
edward_weston	photographer	person	POS	Train	-
edward_winslow	settler	person	POS	Train	-
edward_winslow	william_butterfield	person	NEG	Train	-
edward_young	gary_cooper	person	NEG	Train	-
edward_young	poet	person	POS	Train	-
edwin	king	person	POS	Train	-
edwin	owens	person	NEG	Train	-
edwin_arlington_robinson	jean-philippe_rameau	person	NEG	Train	-
edwin_arlington_robinson	poet	person	POS	Train	-
eero_saarinen	architect	person	POS	Train	-
eero_saarinen	luchino_visconti	person	NEG	Train	-
efrem_zimbalist	fiddler	person	POS	Train	-
efrem_zimbalist	william_walton	person	NEG	Train	-
egyptian_empire	bridgeport	location	NEG	Train	-
egyptian_empire	empire	location	POS	Train	-
ehrenberg	sam_houston	person	NEG	Train	-
ehrenberg	writer	person	POS	Train	-
eiffel	bernard_baruch	person	NEG	Train	-
eiffel	engineer	person	POS	Train	-
eileen_farrell	jim_corbett	person	NEG	Train	-
eileen_farrell	soprano	person	POS	Train	-
eindhoven	city	location	POS	Dev	13
eindhoven	nanning	location	NEG	Dev	13
eisenhower	clark	person	NEG	Train	-
eisenhower	francois_couperin	person	NEG	Train	-
eisenhower	general	person	POS	Train	-
eisenhower	president_of_the_united_states	person	POS	Train	-
el_alamein	tangshan	location	NEG	Train	-
el_alamein	village	location	POS	Train	-
el_cid	fictional_character	person	POS	Train	-
el_cid	pitt	person	NEG	Train	-
el_greco	old_master	person	POS	Train	-
el_greco	paul_hindemith	person	NEG	Train	-
el_misti	fes	location	NEG	Train	-
el_misti	volcano	location	POS	Train	-
el_paso	city	location	POS	Train	-
el_paso	maiduguri	location	NEG	Train	-
elbe	alaska_peninsula	object	NEG	Train	-
elbe	river	object	POS	Train	-
eleanor_of_aquitaine	queen	person	POS	Train	-
eleanor_of_aquitaine	saint_patrick	person	NEG	Train	-
eleanor_roosevelt	bede	person	NEG	Test	79
eleanor_roosevelt	bret_harte	person	NEG	Train	-
eleanor_roosevelt	diplomat	person	POS	Train	-
eleanor_roosevelt	writer	person	POS	Test	79
elgar	composer	person	POS	Train	-
elgar	tadeus_reichstein	person	NEG	Train	-
eli_whitney	david_low	person	NEG	Dev	32
eli_whitney	inventor	person	POS	Dev	32
elias_canetti	sibelius	person	NEG	Train	-
elias_canetti	writer	person	POS	Train	-
elias_howe	albrecht_durer	person	NEG	Train	-
elias_howe	inventor	person	POS	Train	-
elie_wiesel	chiang_kai-shek	person	NEG	Train	-
elie_wiesel	david_smith	person	NEG	Train	-
elie_wiesel	historian	person	POS	Train	-
elie_wiesel	writer	person	POS	Train	-
eliel_saarinen	architect	person	POS	Dev	4
eliel_saarinen	thomas_sydenham	person	NEG	Dev	4
elijah	prophet	person	POS	Train	-
elijah	saint_louis	person	NEG	Train	-
eliot	abraham_lincoln	person	NEG	Train	-
eliot	george_sand	person	NEG	Dev	47
eliot	playwright	person	POS	Dev	47
eliot	poet	person	POS	Train	-
elizabeth_gaskell	modigliani	person	NEG	Train	-
elizabeth_gaskell	writer	person	POS	Train	-
elizabeth_river	little_wabash_river	object	NEG	Train	-
elizabeth_river	river	object	POS	Train	-
ellis_island	island	location	POS	Dev	33
ellis_island	viborg	location	NEG	Dev	33
elmer_ambrose_sperry	engineer	person	POS	Train	-
elmer_ambrose_sperry	inventor	person	POS	Test	32
elmer_ambrose_sperry	renata_tebaldi	person	NEG	Test	32
elmer_ambrose_sperry	victor_hugo	person	NEG	Train	-
elmer_rice	morse	person	NEG	Train	-
elmer_rice	playwright	person	POS	Train	-
elmont	painted_desert	location	NEG	Train	-
elmont	town	location	POS	Train	-
elsa_schiaparelli	fashion_designer	person	POS	Test	26
elsa_schiaparelli	varese	person	NEG	Test	26
elvis_presley	jules_de_goncourt	person	NEG	Train	-
elvis_presley	rock_star	person	POS	Train	-
emerald_isle	island	location	POS	Train	-
emerald_isle	ryukyu_islands	location	NEG	Train	-
emile_gaboriau	saul	person	NEG	Train	-
emile_gaboriau	writer	person	POS	Train	-
emiliano_zapata	revolutionary	person	POS	Train	-
emiliano_zapata	thomas_malory	person	NEG	Train	-
emily_bronte	carlos_chavez	person	NEG	Dev	79
emily_bronte	writer	person	POS	Dev	79
emily_dickinson	hosni_mubarak	person	NEG	Dev	48
emily_dickinson	poet	person	POS	Dev	48
emily_post	saint_boniface	person	NEG	Test	79
emily_post	writer	person	POS	Test	79
emma_goldman	anarchist	person	POS	Dev	2
emma_goldman	clovis_i	person	NEG	Dev	2
emmy_noether	benedict_arnold	person	NEG	Train	-
emmy_noether	mathematician	person	POS	Train	-
engelbert_humperdinck	composer	person	POS	Train	-
engelbert_humperdinck	miles_davis	person	NEG	Train	-
english_channel	channel	object	POS	Train	-
english_channel	gila_river	object	NEG	Train	-
enid	luoyang	location	NEG	Test	72
enid	town	location	POS	Test	72
enrico_caruso	sarah	person	NEG	Train	-
enrico_caruso	tenor	person	POS	Train	-
entebbe	town	location	POS	Test	72
entebbe	vidalia	location	NEG	Test	72
eocene	epoch	Other	POS	Test	26
eocene	proterozoic	Other	NEG	Test	26
ephesus	bristol	location	NEG	Train	-
ephesus	city	location	POS	Train	-
epistle_of_james	epistle	communication	POS	Dev	27
epistle_of_james	new_english_bible	communication	NEG	Dev	27
epistle_of_jude	epistle	communication	POS	Train	-
epistle_of_jude	evening_prayer	communication	NEG	Train	-
epistle_to_philemon	epistle	communication	POS	Train	-
epistle_to_philemon	lynx	communication	NEG	Train	-
epistle_to_the_colossians	epistle	communication	POS	Train	-
epistle_to_the_colossians	netscape	communication	NEG	Train	-
epistle_to_the_ephesians	epistle	communication	POS	Dev	27
epistle_to_the_ephesians	mosaic	communication	NEG	Dev	27
epistle_to_the_galatians	avesta	communication	NEG	Test	26
epistle_to_the_galatians	epistle	communication	POS	Test	26
epistle_to_the_hebrews	epistle	communication	POS	Dev	27
epistle_to_the_hebrews	epistle_to_the_ephesians	communication	NEG	Dev	27
epistle_to_the_philippians	epistle	communication	POS	Train	-
epistle_to_the_philippians	litany	communication	NEG	Train	-
epistle_to_the_romans	epistle	communication	POS	Train	-
epistle_to_the_romans	first_epistle_to_the_thessalonians	communication	NEG	Train	-
epistle_to_titus	american_standard_version	communication	NEG	Train	-
epistle_to_titus	epistle	communication	POS	Train	-
epsilon_aurigae	binary_star	object	POS	Train	-
epsilon_aurigae	magdalena_river	object	NEG	Train	-
erato	james_joyce	person	NEG	Train	-
erato	muse	person	POS	Train	-
eratosthenes	astronomer	person	POS	Train	-
eratosthenes	john_cheever	person	NEG	Train	-
eratosthenes	mathematician	person	POS	Train	-
eratosthenes	obadiah	person	NEG	Train	-
erica_jong	page	person	NEG	Dev	79
erica_jong	writer	person	POS	Dev	79
erich_von_stroheim	actor	person	POS	Dev	1
erich_von_stroheim	omar_khayyam	person	NEG	Dev	1
eridanus	constellation	object	POS	Train	-
eridanus	hydra	object	NEG	Train	-
erie	ardennes	location	NEG	Train	-
erie	city	location	POS	Train	-
erie	kyushu	location	NEG	Train	-
erie	port_of_entry	location	POS	Train	-
erik_axel_karlfeldt	cornelius_vanderbilt	person	NEG	Train	-
erik_axel_karlfeldt	poet	person	POS	Train	-
erik_satie	byrd	person	NEG	Train	-
erik_satie	composer	person	POS	Train	-
erle_stanley_gardner	hunt	person	NEG	Dev	80
erle_stanley_gardner	writer	person	POS	Dev	80
ernest_bevin	daniel	person	NEG	Test	67
ernest_bevin	statesman	person	POS	Test	67
ernest_bloch	composer	person	POS	Dev	20
ernest_bloch	emily_bronte	person	NEG	Dev	20
ernest_hemingway	harrison	person	NEG	Train	-
ernest_hemingway	writer	person	POS	Train	-
ernest_rutherford	john_milton	person	NEG	Train	-
ernest_rutherford	physicist	person	POS	Train	-
ernest_solvay	chemist	person	POS	Train	-
ernest_solvay	stone	person	NEG	Train	-
ernst_boris_chain	biochemist	person	POS	Train	-
ernst_boris_chain	nathan_birnbaum	person	NEG	Train	-
ernst_lubitsch	anne_bradstreet	person	NEG	Test	28
ernst_lubitsch	film_producer	person	POS	Test	28
ernst_ludwig_kirchner	painter	person	POS	Test	42
ernst_ludwig_kirchner	saint_bruno	person	NEG	Test	42
ernst_mach	luigi_cherubini	person	NEG	Train	-
ernst_mach	physicist	person	POS	Train	-
erskine_caldwell	william_gilbert	person	NEG	Train	-
erskine_caldwell	writer	person	POS	Train	-
esau	ernest_solvay	person	NEG	Train	-
esau	son	person	POS	Train	-
espoo	city	location	POS	Train	-
espoo	fukuoka	location	NEG	Train	-
essen	city	location	POS	Train	-
essen	tanga	location	NEG	Train	-
essex	county	location	POS	Train	-
essex	wheeling	location	NEG	Train	-
esther	petrarch	person	NEG	Train	-
esther	queen	person	POS	Train	-
ethan_allen	marino	person	NEG	Dev	64
ethan_allen	soldier	person	POS	Dev	64
ethelbert	akira_kurosawa	person	NEG	Train	-
ethelbert	king	person	POS	Train	-
ethelred_the_unready	king	person	POS	Train	-
ethelred_the_unready	william_wordsworth	person	NEG	Train	-
etruria	aalst	location	NEG	Train	-
etruria	country	location	POS	Train	-
eudora_welty	christian_friedrich_hebbel	person	NEG	Train	-
eudora_welty	writer	person	POS	Train	-
eugene_ionesco	ford	person	NEG	Dev	47
eugene_ionesco	playwright	person	POS	Dev	47
eugene_ormandy	conductor	person	POS	Dev	21
eugene_ormandy	leopold_stokowski	person	NEG	Dev	21
eugene_sue	igor_stravinsky	person	NEG	Train	-
eugene_sue	writer	person	POS	Train	-
euphrates	river	object	POS	Train	-
euphrates	world	object	NEG	Train	-
eurasia	continent	object	POS	Train	-
eurasia	san_juan_hill	object	NEG	Train	-
eureka	kennewick	location	NEG	Train	-
eureka	town	location	POS	Train	-
europe	canis_major	object	NEG	Train	-
europe	continent	object	POS	Train	-
eusebius_of_caesarea	bishop	person	POS	Test	5
eusebius_of_caesarea	historian	person	POS	Train	-
eusebius_of_caesarea	max_planck	person	NEG	Train	-
eusebius_of_caesarea	winston_churchill	person	NEG	Test	5
euterpe	muse	person	POS	Train	-
euterpe	nahum	person	NEG	Train	-
evangelista_torricelli	charles_de_gaulle	person	NEG	Train	-
evangelista_torricelli	physicist	person	POS	Train	-
evansville	anglesey	location	NEG	Train	-
evansville	city	location	POS	Train	-
evariste_galois	mathematician	person	POS	Train	-
evariste_galois	sennacherib	person	NEG	Train	-
evelyn_waugh	wilhelm_ostwald	person	NEG	Test	79
evelyn_waugh	writer	person	POS	Test	79
evening_prayer	konqueror	communication	NEG	Train	-
evening_prayer	prayer	communication	POS	Train	-
everglades_national_park	national_park	location	POS	Train	-
everglades_national_park	winchester	location	NEG	Train	-
eyre_peninsula	peninsula	object	POS	Train	-
eyre_peninsula	ursa_major	object	NEG	Train	-
ezekiel	joan_sutherland	person	NEG	Test	52
ezekiel	prophet	person	POS	Test	52
ezra_pound	hale	person	NEG	Train	-
ezra_pound	jacques_charles	person	NEG	Train	-
ezra_pound	poet	person	POS	Train	-
ezra_pound	writer	person	POS	Train	-
fagin	bernhard_riemann	person	NEG	Dev	29
fagin	fictional_character	person	POS	Dev	29
fahd	king	person	POS	Dev	35
fahd	teresa_of_avila	person	NEG	Dev	35
fahrenheit	chekhov	person	NEG	Train	-
fahrenheit	physicist	person	POS	Train	-
faisalabad	city	location	POS	Train	-
faisalabad	weimar	location	NEG	Train	-
falkland_islands	island	location	POS	Test	34
falkland_islands	italian_peninsula	location	NEG	Test	34
falstaff	fictional_character	person	POS	Train	-
falstaff	luciano_pavarotti	person	NEG	Train	-
far_east	great_white_way	location	NEG	Train	-
far_east	region	location	POS	Train	-
fargo	city	location	POS	Train	-
fargo	nantes	location	NEG	Train	-
farmington	mogadishu	location	NEG	Train	-
farmington	town	location	POS	Train	-
faroe_islands	island	location	POS	Train	-
faroe_islands	northwest_territories	location	NEG	Train	-
farrell	lee_trevino	person	NEG	Test	79
farrell	writer	person	POS	Test	79
father_brown	fictional_character	person	POS	Train	-
father_brown	henry_tudor	person	NEG	Train	-
father_christmas	patron_saint	person	POS	Train	-
father_christmas	steve_martin	person	NEG	Train	-
fats_domino	francois_mitterrand	person	NEG	Test	64
fats_domino	songwriter	person	POS	Test	64
fats_waller	ford_madox_ford	person	NEG	Train	-
fats_waller	jazzman	person	POS	Train	-
faustus	fictional_character	person	POS	Train	-
faustus	saint_augustine	person	NEG	Train	-
fayetteville	town	location	POS	Train	-
fayetteville	west_yorkshire	location	NEG	Train	-
february_revolution	revolution	act	POS	Train	-
february_revolution	siege_of_syracuse	act	NEG	Train	-
federated_states_of_micronesia	country	location	POS	Train	-
federated_states_of_micronesia	malay_peninsula	location	NEG	Train	-
federico_fellini	film_producer	person	POS	Dev	30
federico_fellini	maxwell	person	NEG	Dev	30
felix_klein	mathematician	person	POS	Train	-
felix_klein	tchaikovsky	person	NEG	Train	-
felix_mendelssohn	composer	person	POS	Train	-
felix_mendelssohn	west	person	NEG	Train	-
ferdinand	king	person	POS	Dev	35
ferdinand	robert_lowell	person	NEG	Dev	35
ferdinand_de_lesseps	diplomat	person	POS	Train	-
ferdinand_de_lesseps	jeroboam	person	NEG	Train	-
ferdinand_magellan	hunt	person	NEG	Train	-
ferdinand_magellan	navigator	person	POS	Train	-
ferenc_molnar	napoleon_bonaparte	person	NEG	Train	-
ferenc_molnar	playwright	person	POS	Train	-
ferrara	beckley	location	NEG	Train	-
ferrara	city	location	POS	Train	-
fes	city	location	POS	Train	-
fes	edinburgh	location	NEG	Train	-
fess	buckingham_palace	location	NEG	Train	-
fess	city	location	POS	Train	-
fez	city	location	POS	Train	-
fez	northwest_territories	location	NEG	Train	-
fields	comedian	person	POS	Dev	19
fields	grant	person	NEG	Dev	19
fifth_crusade	crusade	act	POS	Train	-
fifth_crusade	february_revolution	act	NEG	Train	-
fiji	country	location	POS	Train	-
fiji	pleasant_island	location	NEG	Train	-
filippino_lippi	augustus	person	NEG	Dev	40
filippino_lippi	old_master	person	POS	Dev	40
filippo_brunelleschi	architect	person	POS	Train	-
filippo_brunelleschi	thomas_middleton	person	NEG	Train	-
first_crusade	crusade	act	POS	Dev	23
first_crusade	mexican_revolution	act	NEG	Dev	23
first_epistle_of_john	epistle	communication	POS	Train	-
first_epistle_of_john	revised_standard_version	communication	NEG	Train	-
first_epistle_of_peter	angelus	communication	NEG	Train	-
first_epistle_of_peter	epistle	communication	POS	Train	-
first_epistle_to_the_corinthians	epistle	communication	POS	Train	-
first_epistle_to_the_corinthians	epistle_to_the_galatians	communication	NEG	Train	-
first_epistle_to_the_thessalonians	epistle	communication	POS	Train	-
first_epistle_to_the_thessalonians	mosaic	communication	NEG	Train	-
first_epistle_to_timothy	adi_granth	communication	NEG	Train	-
first_epistle_to_timothy	epistle	communication	POS	Train	-
fischer	chemist	person	POS	Train	-
fischer	john_constable	person	NEG	Train	-
fish	mansion	location	POS	Train	-
fish	osaka	location	NEG	Train	-
fitzgerald	canute_the_great	person	NEG	Test	80
fitzgerald	writer	person	POS	Test	80
flagstaff	south_carolina	location	NEG	Train	-
flagstaff	town	location	POS	Train	-
fleet_street	antigua	location	NEG	Train	-
fleet_street	street	location	POS	Train	-
fleming	paracelsus	person	NEG	Train	-
fleming	writer	person	POS	Train	-
flint	city	location	POS	Train	-
flint	egyptian_empire	location	NEG	Train	-
flint_river	river	object	POS	Train	-
flint_river	world	object	NEG	Train	-
florence	city	location	POS	Train	-
florence	gambier_islands	location	NEG	Train	-
florence	roman_empire	location	NEG	Dev	73
florence	town	location	POS	Dev	73
florio	george_washington_goethals	person	NEG	Dev	37
florio	lexicographer	person	POS	Dev	37
floyd_bennett	aviator	person	POS	Dev	7
floyd_bennett	manuel_de_falla	person	NEG	Dev	7
ford	cosimo_de_medici	person	NEG	Train	-
ford	film_producer	person	POS	Train	-
ford	martin	person	NEG	Test	80
ford	president_of_the_united_states	person	POS	Train	-
ford	vernier	person	NEG	Train	-
ford	writer	person	POS	Test	80
ford_madox_ford	lev_ivanov	person	NEG	Train	-
ford_madox_ford	writer	person	POS	Train	-
forester	robert_penn_warren	person	NEG	Train	-
forester	writer	person	POS	Train	-
formosa	island	location	POS	Train	-
formosa	portsmouth	location	NEG	Train	-
fornax	constellation	object	POS	Train	-
fornax	lake_tanganyika	object	NEG	Train	-
fort_lauderdale	city	location	POS	Train	-
fort_lauderdale	jonesboro	location	NEG	Train	-
fort_myers	chartres	location	NEG	Train	-
fort_myers	town	location	POS	Train	-
fort_smith	molotov	location	NEG	Train	-
fort_smith	town	location	POS	Train	-
fort_wayne	city	location	POS	Train	-
fort_wayne	galway	location	NEG	Train	-
fort_worth	city	location	POS	Dev	13
fort_worth	north_yorkshire	location	NEG	Dev	13
forth_river	lake_eyre	object	NEG	Dev	58
forth_river	river	object	POS	Dev	58
foucault	jane_jacobs	person	NEG	Train	-
foucault	physicist	person	POS	Train	-
fourth_crusade	crusade	act	POS	Train	-
fourth_crusade	war_of_the_austrian_succession	act	NEG	Train	-
fox	hall	person	NEG	Train	-
fox	statesman	person	POS	Train	-
fox_river	little_wabash_river	object	NEG	Train	-
fox_river	river	object	POS	Train	-
france	ishmael	person	NEG	Train	-
france	writer	person	POS	Train	-
francis_bacon	paul_verlaine	person	NEG	Train	-
francis_bacon	statesman	person	POS	Train	-
francis_beaumont	italo_calvino	person	NEG	Train	-
francis_beaumont	playwright	person	POS	Train	-
francis_crick	biochemist	person	POS	Train	-
francis_crick	jack_london	person	NEG	Train	-
francis_edgar_stanley	dennis_gabor	person	NEG	Train	-
francis_edgar_stanley	inventor	person	POS	Train	-
francis_ford_coppola	film_producer	person	POS	Train	-
francis_ford_coppola	saint_peter	person	NEG	Train	-
francis_galton	rainer_maria_rilke	person	NEG	Test	61
francis_galton	scientist	person	POS	Test	61
francis_of_assisi	ernest_rutherford	person	NEG	Test	60
francis_of_assisi	saint	person	POS	Test	60
francis_poulenc	composer	person	POS	Train	-
francis_poulenc	efrem_zimbalist	person	NEG	Train	-
francis_poulenc	oceanus	person	NEG	Train	-
francis_poulenc	pianist	person	POS	Train	-
francis_scott_key	harry_truman	person	NEG	Train	-
francis_scott_key	horace_greeley	person	NEG	Train	-
francis_scott_key	lawyer	person	POS	Train	-
francis_scott_key	poet	person	POS	Train	-
francisco_franco	dictator	person	POS	Train	-
francisco_franco	general	person	POS	Dev	30
francisco_franco	kid	person	NEG	Train	-
francisco_franco	montgomery	person	NEG	Dev	30
francisco_goya	charles_proteus_steinmetz	person	NEG	Train	-
francisco_goya	painter	person	POS	Train	-
franco-prussian_war	war	act	POS	Train	-
franco-prussian_war	wars_of_the_roses	act	NEG	Train	-
francois_couperin	composer	person	POS	Train	-
francois_couperin	organist	person	POS	Train	-
francois_couperin	schiaparelli	person	NEG	Train	-
