Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
clinch_river	bay	object	NEG	Train	-
clinch_river	river	object	POS	Train	-
cline	astronomer	person	NEG	Train	-
cline	geneticist	person	POS	Train	-
clinton	national_park	location	NEG	Train	-
clinton	town	location	POS	Train	-
clio	muse	person	POS	Train	-
clio	painter	person	NEG	Train	-
clive	general	person	POS	Train	-
clive	inventor	person	NEG	Train	-
clive	king_of_england	person	NEG	Train	-
clive	statesman	person	POS	Train	-
clovis_i	fictional_character	person	NEG	Train	-
clovis_i	king	person	POS	Train	-
clyde	constellation	object	NEG	Train	-
clyde	river	object	POS	Train	-
clyde_tombaugh	astronomer	person	POS	Train	-
clyde_tombaugh	evangelist	person	NEG	Train	-
coahuila	port	location	NEG	Train	-
coahuila	state	location	POS	Train	-
coast_mountains	range	object	POS	Test	54
coast_mountains	river	object	NEG	Test	54
cocytus	constellation	object	NEG	Train	-
cocytus	river	object	POS	Train	-
cole_porter	architect	person	NEG	Train	-
cole_porter	composer	person	POS	Train	-
colette	choreographer	person	NEG	Train	-
colette	writer	person	POS	Train	-
colima	city	location	NEG	Dev	78
colima	volcano	location	POS	Dev	78
colin_powell	anarchist	person	NEG	Train	-
colin_powell	general	person	POS	Train	-
colin_powell	songwriter	person	NEG	Train	-
colin_powell	statesman	person	POS	Train	-
cologne	city	location	POS	Test	9
cologne	port	location	NEG	Test	9
colonel_blimp	athlete	person	NEG	Train	-
colonel_blimp	fictional_character	person	POS	Train	-
colorado_desert	desert	location	POS	Test	24
colorado_desert	town	location	NEG	Test	24
colorado_plateau	plateau	object	POS	Train	-
colorado_plateau	river	object	NEG	Train	-
colorado_river	river	object	POS	Train	-
colorado_river	waterfall	object	NEG	Train	-
colorado_springs	archipelago	location	NEG	Train	-
colorado_springs	city	location	POS	Train	-
colossae	city	location	POS	Train	-
colossae	state_capital	location	NEG	Train	-
columba	constellation	object	POS	Train	-
columba	strait	object	NEG	Train	-
columbia	desert	location	NEG	Train	-
columbia	port	location	NEG	Dev	72
columbia	state_capital	location	POS	Train	-
columbia	town	location	POS	Dev	72
columbia_river	river	object	POS	Train	-
columbia_river	sea	object	NEG	Train	-
columbia_university	palace	artifact	NEG	Train	-
columbia_university	university	artifact	POS	Train	-
columbus	city	location	POS	Test	10
columbus	desert	location	NEG	Train	-
columbus	mansion	location	NEG	Test	71
columbus	peninsula	location	NEG	Train	-
columbus	port_of_entry	location	POS	Train	-
columbus	state_capital	location	POS	Train	-
columbus	street	location	NEG	Test	10
columbus	town	location	POS	Test	71
coma_berenices	constellation	object	POS	Train	-
coma_berenices	range	object	NEG	Train	-
common_era	era	Other	POS	Dev	28
common_era	thoroughbred	Other	NEG	Dev	28
comoro_islands	archipelago	location	POS	Train	-
comoro_islands	state	location	NEG	Train	-
comoros	country	location	POS	Train	-
comoros	port	location	NEG	Train	-
conakry	port	location	POS	Dev	51
conakry	volcano	location	NEG	Dev	51
concepcion	city	location	POS	Dev	12
concepcion	national_park	location	NEG	Dev	12
concord	island	location	NEG	Train	-
concord	national_park	location	NEG	Test	72
concord	state_capital	location	POS	Train	-
concord	town	location	POS	Test	72
congo	river	object	POS	Test	56
congo	valley	object	NEG	Test	56
congo_river	range	object	NEG	Train	-
congo_river	river	object	POS	Train	-
connecticut	colony	location	POS	Dev	19
connecticut	street	location	NEG	Dev	19
connecticut_river	range	object	NEG	Test	57
connecticut_river	river	object	POS	Test	57
conrad_aiken	jazzman	person	NEG	Train	-
conrad_aiken	writer	person	POS	Train	-
constant_lambert	composer	person	POS	Test	19
constant_lambert	conductor	person	POS	Train	-
constant_lambert	poet	person	NEG	Train	-
constant_lambert	president_of_the_united_states	person	NEG	Test	19
constantin_brancusi	playwright	person	NEG	Test	62
constantin_brancusi	sculptor	person	POS	Test	62
constantina	city	location	POS	Train	-
constantina	port	location	NEG	Train	-
constantine	city	location	POS	Train	-
constantine	composer	person	NEG	Train	-
constantine	national_park	location	NEG	Train	-
constantine	roman_emperor	person	POS	Train	-
constantine_i	roman_emperor	person	POS	Train	-
constantine_i	wife	person	NEG	Train	-
constantinople	city	location	POS	Test	10
constantinople	port	location	NEG	Test	10
cook_strait	range	object	NEG	Train	-
cook_strait	strait	object	POS	Train	-
cooper_union	suspension_bridge	artifact	NEG	Test	76
cooper_union	university	artifact	POS	Test	76
cooperstown	archipelago	location	NEG	Train	-
cooperstown	town	location	POS	Train	-
coosa_river	river	object	POS	Dev	57
coosa_river	strait	object	NEG	Dev	57
coral_sea	constellation	object	NEG	Train	-
coral_sea	sea	object	POS	Train	-
cordell_hull	diplomat	person	POS	Train	-
cordell_hull	writer	person	NEG	Train	-
cordoba	city	location	POS	Train	-
cordoba	desert	location	NEG	Train	-
cordova	city	location	POS	Test	10
cordova	island	location	NEG	Test	10
corinth	city	location	POS	Train	-
corinth	island	location	NEG	Train	-
corinth	port	location	POS	Train	-
corinth	village	location	NEG	Train	-
cork	city	location	POS	Train	-
cork	desert	location	NEG	Train	-
cork	port	location	POS	Train	-
cork	village	location	NEG	Train	-
cornelius_vanderbilt	composer	person	NEG	Train	-
cornelius_vanderbilt	financier	person	POS	Train	-
cornell_university	palace	artifact	NEG	Train	-
cornell_university	university	artifact	POS	Train	-
cornwall	county	location	POS	Train	-
cornwall	desert	location	NEG	Train	-
corona_borealis	constellation	object	POS	Train	-
corona_borealis	gulf	object	NEG	Train	-
corpus_christi	city	location	POS	Train	-
corpus_christi	peninsula	location	NEG	Train	-
correggio	general	person	NEG	Train	-
correggio	old_master	person	POS	Train	-
corregidor	siege	act	POS	Train	-
corregidor	war	act	NEG	Train	-
corsica	city	location	NEG	Train	-
corsica	island	location	POS	Train	-
corvus	constellation	object	POS	Train	-
corvus	lake	object	NEG	Train	-
cosimo_de_medici	composer	person	NEG	Train	-
cosimo_de_medici	financier	person	POS	Train	-
cosimo_de_medici	missionary	person	NEG	Train	-
cosimo_de_medici	statesman	person	POS	Train	-
cotacachi	city	location	NEG	Train	-
cotacachi	volcano	location	POS	Train	-
cotonou	city	location	POS	Train	-
cotonou	island	location	NEG	Train	-
cotonou	port	location	POS	Train	-
cotonou	state_capital	location	NEG	Train	-
cotopaxi	city	location	NEG	Train	-
cotopaxi	volcano	location	POS	Train	-
cotswolds	hill	location	POS	Train	-
cotswolds	state_capital	location	NEG	Train	-
coulomb	physicist	person	POS	Train	-
coulomb	writer	person	NEG	Train	-
council_bluffs	state_capital	location	NEG	Train	-
council_bluffs	town	location	POS	Train	-
count_fleet	eon	Other	NEG	Train	-
count_fleet	thoroughbred	Other	POS	Train	-
coventry	city	location	POS	Dev	12
coventry	peninsula	location	NEG	Dev	12
coward	actor	person	POS	Train	-
coward	chief_justice	person	NEG	Train	-
coward	composer	person	POS	Train	-
coward	physicist	person	NEG	Train	-
coward	playwright	person	POS	Train	-
coward	wife	person	NEG	Train	-
crab	mansion	location	POS	Dev	38
crab	town	location	NEG	Dev	38
crane	constellation	object	POS	Train	-
crane	painter	person	NEG	Train	-
crane	poet	person	POS	Train	-
crane	president_of_the_united_states	person	NEG	Train	-
crane	range	object	NEG	Train	-
crane	writer	person	POS	Train	-
crater	constellation	object	POS	Train	-
crater	range	object	NEG	Train	-
crater_lake_national_park	national_park	location	POS	Train	-
crater_lake_national_park	port	location	NEG	Train	-
creator	emperor	person	NEG	Test	30
creator	god	person	POS	Test	30
cremona	city	location	POS	Train	-
cremona	empire	location	NEG	Train	-
crimea	peninsula	location	POS	Train	-
crimea	state_capital	location	NEG	Train	-
crimean_war	siege	act	NEG	Test	76
crimean_war	war	act	POS	Test	76
crispin	lexicographer	person	NEG	Train	-
crispin	patron_saint	person	POS	Train	-
cristobal_balenciaga	aviator	person	NEG	Train	-
cristobal_balenciaga	fashion_designer	person	POS	Train	-
crius	historian	person	NEG	Train	-
crius	titan	person	POS	Train	-
croesus	architect	person	NEG	Train	-
croesus	king	person	POS	Train	-
cronus	historian	person	NEG	Test	70
cronus	titan	person	POS	Test	70
crow	constellation	object	POS	Test	21
crow	river	object	NEG	Test	21
crux	constellation	object	POS	Train	-
crux	river	object	NEG	Train	-
cuba	country	location	POS	Train	-
cuba	desert	location	NEG	Train	-
cuba	island	location	POS	Train	-
cuba	state_capital	location	NEG	Train	-
cuban_revolution	crusade	act	NEG	Train	-
cuban_revolution	revolution	act	POS	Train	-
culebra	island	location	POS	Train	-
culebra	town	location	NEG	Train	-
culiacan	city	location	POS	Train	-
culiacan	port	location	NEG	Train	-
cumana	city	location	POS	Dev	12
cumana	hill	location	NEG	Train	-
cumana	island	location	NEG	Dev	12
cumana	port	location	POS	Train	-
cumberland_mountains	range	object	POS	Train	-
cumberland_mountains	sea	object	NEG	Train	-
cumberland_river	constellation	object	NEG	Train	-
cumberland_river	river	object	POS	Train	-
cumbria	county	location	POS	Dev	23
cumbria	port	location	NEG	Dev	23
curacao	island	location	POS	Train	-
curacao	volcano	location	NEG	Train	-
curitiba	city	location	POS	Dev	12
curitiba	peninsula	location	NEG	Dev	12
cusco	port	location	NEG	Train	-
cusco	town	location	POS	Train	-
cygnus	constellation	object	POS	Train	-
cygnus	gulf	object	NEG	Train	-
cynewulf	economist	person	NEG	Train	-
cynewulf	poet	person	POS	Train	-
cyprus	country	location	POS	Train	-
cyprus	island	location	POS	Test	34
cyprus	port	location	NEG	Test	34
cyprus	state_capital	location	NEG	Train	-
cyrano_de_bergerac	chemist	person	NEG	Train	-
cyrano_de_bergerac	mathematician	person	NEG	Train	-
cyrano_de_bergerac	playwright	person	POS	Train	-
cyrano_de_bergerac	soldier	person	POS	Train	-
cyril_burt	psychologist	person	POS	Dev	55
cyril_burt	statesman	person	NEG	Dev	55
cyrus_mccormick	inventor	person	POS	Train	-
cyrus_mccormick	physicist	person	NEG	Train	-
cyrus_the_great	astronomer	person	NEG	Test	37
cyrus_the_great	king	person	POS	Test	37
czestochowa	city	location	POS	Train	-
czestochowa	national_park	location	NEG	Train	-
dag_hammarskjold	diplomat	person	POS	Train	-
dag_hammarskjold	emperor	person	NEG	Train	-
dakar	cape	location	NEG	Train	-
dakar	port	location	POS	Train	-
dalian	city	location	POS	Train	-
dalian	island	location	NEG	Train	-
dalian	port	location	POS	Train	-
dalian	state_capital	location	NEG	Train	-
dallas	archipelago	location	NEG	Train	-
dallas	city	location	POS	Train	-
damon	friend	person	POS	Train	-
damon	tenor	person	NEG	Train	-
damon_and_pythias	friend	person	POS	Train	-
damon_and_pythias	writer	person	NEG	Train	-
damon_runyon	missionary	person	NEG	Train	-
damon_runyon	writer	person	POS	Train	-
danaus	lake	object	NEG	Train	-
danaus	river	object	POS	Train	-
daniel	painter	person	NEG	Test	52
daniel	prophet	person	POS	Test	52
daniel_bernoulli	physicist	person	POS	Train	-
daniel_bernoulli	writer	person	NEG	Train	-
daniel_chester_french	sculptor	person	POS	Train	-
daniel_chester_french	writer	person	NEG	Train	-
daniel_defoe	composer	person	NEG	Train	-
daniel_defoe	writer	person	POS	Train	-
daniel_morgan	playwright	person	NEG	Train	-
daniel_morgan	soldier	person	POS	Train	-
daniel_ortega	historian	person	NEG	Train	-
daniel_ortega	statesman	person	POS	Train	-
daniel_webster	biochemist	person	NEG	Train	-
daniel_webster	politician	person	POS	Train	-
dante	poet	person	POS	Train	-
dante	roman_emperor	person	NEG	Train	-
danube	range	object	NEG	Train	-
danube	river	object	POS	Train	-
daphne_du_maurier	fictional_character	person	NEG	Train	-
daphne_du_maurier	writer	person	POS	Train	-
dar_es_salaam	island	location	NEG	Test	49
dar_es_salaam	port	location	POS	Test	49
dardanelles	city	location	NEG	Test	69
dardanelles	strait	location	POS	Test	69
darfur	city	location	NEG	Train	-
darfur	district	location	POS	Train	-
darius_milhaud	composer	person	POS	Train	-
darius_milhaud	film_producer	person	NEG	Train	-
darling_river	asterism	object	NEG	Train	-
darling_river	river	object	POS	Train	-
dashiell_hammett	astronomer	person	NEG	Train	-
dashiell_hammett	writer	person	POS	Train	-
daugavpils	city	location	POS	Train	-
daugavpils	mansion	location	NEG	Train	-
davenport	city	location	POS	Train	-
davenport	hill	location	NEG	Train	-
david	composer	person	NEG	Test	42
david	king	person	POS	Train	-
david	painter	person	POS	Test	42
david	poet	person	NEG	Train	-
david_alfaro_siqueiros	doctor	person	NEG	Train	-
david_alfaro_siqueiros	painter	person	POS	Train	-
david_bushnell	economist	person	NEG	Train	-
david_bushnell	inventor	person	POS	Train	-
david_crockett	painter	person	NEG	Test	48
david_crockett	politician	person	POS	Test	48
david_garrick	actor	person	POS	Train	-
david_garrick	poet	person	NEG	Train	-
david_hilbert	historian	person	NEG	Train	-
david_hilbert	mathematician	person	POS	Train	-
david_livingstone	missionary	person	POS	Train	-
david_livingstone	writer	person	NEG	Train	-
david_low	cartoonist	person	POS	Train	-
david_low	statesman	person	NEG	Train	-
david_mamet	king_of_england	person	NEG	Train	-
david_mamet	playwright	person	POS	Train	-
david_ricardo	economist	person	POS	Train	-
david_ricardo	old_master	person	NEG	Train	-
david_rittenhouse	astronomer	person	POS	Train	-
david_rittenhouse	president_of_the_united_states	person	NEG	Train	-
david_smith	actor	person	NEG	Train	-
david_smith	sculptor	person	POS	Train	-
davy_crockett	politician	person	POS	Train	-
davy_crockett	writer	person	NEG	Train	-
dawson	port	location	NEG	Train	-
dawson	town	location	POS	Train	-
dayton	city	location	POS	Train	-
dayton	state_capital	location	NEG	Train	-
daytona_beach	archipelago	location	NEG	Train	-
daytona_beach	town	location	POS	Train	-
dead_sea	lake	object	POS	Train	-
dead_sea	plateau	object	NEG	Train	-
dean	actor	person	POS	Train	-
dean	playwright	person	NEG	Train	-
dean_acheson	architect	person	NEG	Train	-
dean_acheson	statesman	person	POS	Train	-
death_valley	archipelago	location	NEG	Dev	24
death_valley	desert	location	POS	Dev	24
decatur	city	location	POS	Test	10
decatur	desert	location	NEG	Test	10
decatur	state_capital	location	NEG	Dev	72
decatur	town	location	POS	Dev	72
decius	organist	person	NEG	Train	-
decius	roman_emperor	person	POS	Train	-
decker	fictional_character	person	NEG	Train	-
decker	playwright	person	POS	Train	-
deems_taylor	chemist	person	NEG	Train	-
deems_taylor	composer	person	POS	Train	-
del_rio	island	location	NEG	Dev	72
del_rio	town	location	POS	Dev	72
delaware	city	location	NEG	Train	-
delaware	colony	location	POS	Train	-
delaware_bay	bay	object	POS	Train	-
delaware_bay	constellation	object	NEG	Train	-
delaware_memorial_bridge	suspension_bridge	artifact	POS	Train	-
delaware_memorial_bridge	university	artifact	NEG	Train	-
delaware_river	constellation	object	NEG	Train	-
delaware_river	river	object	POS	Train	-
delorme	architect	person	POS	Train	-
delorme	prophet	person	NEG	Train	-
delphi	city	location	POS	Train	-
delphi	island	location	NEG	Train	-
delphinus	binary_star	object	NEG	Train	-
delphinus	constellation	object	POS	Train	-
demerara	colony	location	POS	Test	18
demerara	hill	location	NEG	Test	18
demerara	lake	object	NEG	Dev	57
demerara	river	object	POS	Dev	57
demosthenes	mathematician	person	NEG	Train	-
demosthenes	statesman	person	POS	Train	-
deneb	river	object	NEG	Train	-
deneb	star	object	POS	Train	-
denebola	lake	object	NEG	Train	-
denebola	star	object	POS	Train	-
deng_xiaoping	archpriest	person	NEG	Train	-
deng_xiaoping	statesman	person	POS	Train	-
dennis_gabor	actor	person	NEG	Test	44
dennis_gabor	physicist	person	POS	Test	44
denver	state_capital	location	POS	Train	-
denver	town	location	NEG	Train	-
des_moines	port	location	NEG	Test	66
des_moines	state_capital	location	POS	Test	66
desmond_tutu	archpriest	person	POS	Dev	5
desmond_tutu	statesman	person	NEG	Dev	5
detroit	city	location	POS	Dev	13
detroit	island	location	NEG	Dev	13
detroit	palace	location	NEG	Train	-
detroit	port	location	POS	Train	-
detroit_river	river	object	POS	Train	-
detroit_river	terrestrial_planet	object	NEG	Train	-
devon	county	location	POS	Train	-
devon	port	location	NEG	Train	-
dewar	chemist	person	POS	Train	-
dewar	fictional_character	person	NEG	Train	-
dewar	physicist	person	POS	Train	-
dewar	poet	person	NEG	Train	-
dewitt_clinton	comedian	person	NEG	Train	-
dewitt_clinton	politician	person	POS	Train	-
dhahran	port	location	NEG	Train	-
dhahran	town	location	POS	Train	-
diaz	composer	person	NEG	Train	-
diaz	navigator	person	POS	Train	-
dick_fosbury	anarchist	person	NEG	Train	-
dick_fosbury	athlete	person	POS	Train	-
dien_bien_phu	revolution	act	NEG	Test	63
dien_bien_phu	siege	act	POS	Test	63
dijon	city	location	POS	Train	-
dijon	port	location	NEG	Train	-
diocletian	chemist	person	NEG	Train	-
diocletian	roman_emperor	person	POS	Train	-
diophantus	mathematician	person	POS	Test	40
diophantus	writer	person	NEG	Test	40
disraeli	composer	person	NEG	Test	67
disraeli	statesman	person	POS	Test	67
djanet	port_of_entry	location	NEG	Train	-
djanet	town	location	POS	Train	-
djibouti	port	location	POS	Train	-
djibouti	town	location	NEG	Train	-
dmitri_mendeleev	chemist	person	POS	Dev	9
dmitri_mendeleev	missionary	person	NEG	Dev	9
dmitri_shostakovich	composer	person	POS	Train	-
dmitri_shostakovich	fictional_character	person	NEG	Train	-
dnieper_river	bay	object	NEG	Dev	58
dnieper_river	river	object	POS	Dev	58
dnipropetrovsk	city	location	POS	Train	-
dnipropetrovsk	volcano	location	NEG	Train	-
dobrich	city	location	POS	Train	-
dobrich	island	location	NEG	Train	-
dodge_city	peninsula	location	NEG	Dev	72
dodge_city	town	location	POS	Dev	72
dodoma	city	location	POS	Dev	13
dodoma	port	location	NEG	Dev	13
dog_star	binary_star	object	POS	Train	-
dog_star	river	object	NEG	Train	-
doha	island	location	NEG	Test	49
doha	port	location	POS	Test	49
dominica	country	location	POS	Train	-
dominica	desert	location	NEG	Train	-
dominica	island	location	POS	Train	-
dominica	state_capital	location	NEG	Train	-
dominican_republic	country	location	POS	Train	-
dominican_republic	port	location	NEG	Train	-
domitian	poet	person	NEG	Train	-
domitian	roman_emperor	person	POS	Train	-
don_quixote	fictional_character	person	POS	Train	-
don_quixote	film_producer	person	NEG	Train	-
don_river	lake	object	NEG	Train	-
don_river	river	object	POS	Train	-
donald_barthelme	president_of_the_united_states	person	NEG	Train	-
donald_barthelme	writer	person	POS	Train	-
donatello	chief_justice	person	NEG	Dev	62
donatello	sculptor	person	POS	Dev	62
donato_bramante	architect	person	POS	Test	3
donato_bramante	engineer	person	NEG	Test	3
donetsk	archipelago	location	NEG	Train	-
donetsk	city	location	POS	Train	-
doppler	physicist	person	POS	Train	-
doppler	saint	person	NEG	Train	-
dorado	binary_star	object	NEG	Train	-
dorado	constellation	object	POS	Train	-
doris_lessing	athlete	person	NEG	Train	-
doris_lessing	writer	person	POS	Train	-
dorothea_dix	crusader	person	POS	Test	24
dorothea_dix	statesman	person	NEG	Test	24
dorothea_lange	diplomat	person	NEG	Dev	44
dorothea_lange	photographer	person	POS	Dev	44
dorothy_dix	actor	person	NEG	Train	-
dorothy_dix	journalist	person	POS	Train	-
dorothy_parker	wife	person	NEG	Train	-
dorothy_parker	writer	person	POS	Train	-
dortmund	city	location	POS	Train	-
dortmund	volcano	location	NEG	Train	-
douala	city	location	POS	Train	-
douala	island	location	NEG	Train	-
doubting_thomas	apostle	person	POS	Train	-
doubting_thomas	architect	person	NEG	Train	-
doubting_thomas	saint	person	POS	Train	-
doubting_thomas	writer	person	NEG	Train	-
douglas_fairbanks	actor	person	POS	Train	-
douglas_fairbanks	patriarch	person	NEG	Train	-
douglas_macarthur	composer	person	NEG	Train	-
douglas_macarthur	general	person	POS	Train	-
douglass	politician	person	POS	Train	-
douglass	writer	person	NEG	Train	-
dove	constellation	object	POS	Train	-
dove	river	object	NEG	Train	-
dover	state_capital	location	POS	Train	-
dover	town	location	NEG	Train	-
down	doctor	person	POS	Train	-
down	physicist	person	NEG	Train	-
downing_street	city	location	NEG	Train	-
downing_street	street	location	POS	Train	-
draco	constellation	object	POS	Train	-
draco	river	object	NEG	Train	-
dracula	fictional_character	person	POS	Train	-
dracula	writer	person	NEG	Train	-
dragon	binary_star	object	NEG	Dev	21
dragon	constellation	object	POS	Dev	21
drake	admiral	person	POS	Train	-
drake	doctor	person	NEG	Train	-
drake	historian	person	NEG	Train	-
drake	navigator	person	POS	Train	-
dresden	archipelago	location	NEG	Train	-
dresden	city	location	POS	Train	-
dubai	city	location	POS	Train	-
dubai	empire	location	NEG	Train	-
dubai	port	location	POS	Train	-
dubai	volcano	location	NEG	Train	-
dublin	port	location	POS	Train	-
dublin	town	location	NEG	Train	-
dubrovnik	city	location	POS	Train	-
dubrovnik	island	location	NEG	Train	-
dubrovnik	port	location	POS	Test	50
dubrovnik	volcano	location	NEG	Test	50
dubuque	mansion	location	NEG	Train	-
dubuque	town	location	POS	Train	-
dudley_moore	actor	person	POS	Train	-
dudley_moore	comedian	person	POS	Dev	19
dudley_moore	roman_emperor	person	NEG	Train	-
dudley_moore	writer	person	NEG	Dev	19
duke_ellington	jazzman	person	POS	Train	-
duke_ellington	patriarch	person	NEG	Train	-
duke_of_cumberland	general	person	POS	Train	-
duke_of_cumberland	playwright	person	NEG	Train	-
duke_of_marlborough	general	person	POS	Test	29
duke_of_marlborough	historian	person	NEG	Test	29
duke_of_wellington	choreographer	person	NEG	Train	-
duke_of_wellington	general	person	POS	Train	-
duke_of_wellington	statesman	person	POS	Train	-
duke_of_wellington	writer	person	NEG	Train	-
duke_of_windsor	actor	person	NEG	Test	38
duke_of_windsor	king_of_england	person	POS	Test	38
duke_university	suspension_bridge	artifact	NEG	Train	-
duke_university	university	artifact	POS	Train	-
duluth	city	location	POS	Train	-
duluth	national_park	location	NEG	Train	-
duluth	port	location	POS	Train	-
duluth	street	location	NEG	Train	-
duncan_grant	general	person	NEG	Train	-
duncan_grant	painter	person	POS	Train	-
dunkirk	cape	location	NEG	Dev	52
dunkirk	national_park	location	NEG	Test	72
dunkirk	port	location	POS	Dev	52
dunkirk	town	location	POS	Test	72
durango	city	location	POS	Train	-
durango	port	location	NEG	Train	-
durban	city	location	POS	Train	-
durban	island	location	NEG	Train	-
durban	port	location	POS	Train	-
durban	volcano	location	NEG	Train	-
durham	city	location	POS	Train	-
durham	state_capital	location	NEG	Train	-
durres	city	location	POS	Train	-
durres	island	location	NEG	Train	-
durres	mansion	location	NEG	Train	-
durres	port	location	POS	Train	-
dusseldorf	city	location	POS	Train	-
dusseldorf	island	location	NEG	Train	-
dustin_hoffman	actor	person	POS	Test	1
dustin_hoffman	painter	person	NEG	Test	1
dutch_east_indies	country	location	POS	Train	-
dutch_east_indies	state_capital	location	NEG	Train	-
dutch_leonard	composer	person	NEG	Train	-
dutch_leonard	writer	person	POS	Train	-
dvorak	composer	person	POS	Train	-
dvorak	writer	person	NEG	Train	-
dylan_thomas	diplomat	person	NEG	Train	-
dylan_thomas	poet	person	POS	Train	-
eadweard_muybridge	inventor	person	POS	Train	-
eadweard_muybridge	writer	person	NEG	Train	-
eamon_de_valera	athlete	person	NEG	Train	-
eamon_de_valera	statesman	person	POS	Train	-
earl_of_warwick	composer	person	NEG	Train	-
earl_of_warwick	statesman	person	POS	Train	-
earl_warren	chief_justice	person	POS	Test	6
earl_warren	writer	person	NEG	Test	6
earth	constellation	object	NEG	Dev	70
earth	terrestrial_planet	object	POS	Dev	70
east_china_sea	hill	object	NEG	Train	-
east_china_sea	sea	object	POS	Train	-
east_malaysia	city	location	NEG	Train	-
east_malaysia	district	location	POS	Train	-
east_river	state_capital	location	NEG	Train	-
east_river	strait	location	POS	Train	-
east_sussex	archipelago	location	NEG	Dev	23
east_sussex	county	location	POS	Dev	23
east_timor	country	location	POS	Train	-
east_timor	port	location	NEG	Train	-
eastern_desert	city	location	NEG	Train	-
eastern_desert	desert	location	POS	Train	-
ebro	range	object	NEG	Train	-
ebro	river	object	POS	Train	-
eddington	astronomer	person	POS	Train	-
eddington	chemist	person	NEG	Train	-
edgar	king_of_england	person	POS	Train	-
edgar	physicist	person	NEG	Train	-
edgar_allan_poe	aviator	person	NEG	Train	-
edgar_allan_poe	general	person	NEG	Dev	48
edgar_allan_poe	poet	person	POS	Dev	48
edgar_allan_poe	writer	person	POS	Train	-
edgar_degas	economist	person	NEG	Train	-
edgar_degas	painter	person	POS	Train	-
edgar_lee_masters	composer	person	NEG	Test	47
edgar_lee_masters	poet	person	POS	Test	47
edgar_wallace	chemist	person	NEG	Test	78
edgar_wallace	writer	person	POS	Test	78
edinburgh	capital	location	POS	Train	-
edinburgh	island	location	NEG	Train	-
edirne	city	location	POS	Train	-
edirne	island	location	NEG	Train	-
edith_wharton	poet	person	NEG	Test	79
edith_wharton	writer	person	POS	Test	79
edmond_de_goncourt	songwriter	person	NEG	Train	-
edmond_de_goncourt	writer	person	POS	Train	-
edmond_halley	astronomer	person	POS	Dev	6
edmond_halley	politician	person	NEG	Dev	6
edmond_hoyle	composer	person	NEG	Train	-
edmond_hoyle	writer	person	POS	Train	-
edmond_rostand	mathematician	person	NEG	Test	46
edmond_rostand	playwright	person	POS	Test	46
edmond_rostand	poet	person	POS	Test	47
edmond_rostand	prophet	person	NEG	Test	47
edmund_burke	illustrator	person	NEG	Train	-
edmund_burke	statesman	person	POS	Train	-
edmund_cartwright	inventor	person	POS	Train	-
edmund_cartwright	statesman	person	NEG	Train	-
edmund_ironside	golfer	person	NEG	Train	-
edmund_ironside	king	person	POS	Train	-
edmund_kean	actor	person	POS	Train	-
edmund_kean	saint	person	NEG	Train	-
edmund_spenser	poet	person	POS	Train	-
edmund_spenser	queen	person	NEG	Train	-
edna_ferber	poet	person	NEG	Train	-
edna_ferber	writer	person	POS	Train	-
edouard_vuillard	conductor	person	NEG	Train	-
edouard_vuillard	painter	person	POS	Train	-
edvard_grieg	composer	person	POS	Train	-
edvard_grieg	jurist	person	NEG	Train	-
edvard_munch	mathematician	person	NEG	Train	-
edvard_munch	painter	person	POS	Train	-
edward_albee	composer	person	NEG	Train	-
edward_albee	playwright	person	POS	Train	-
edward_calvin_kendall	biochemist	person	POS	Train	-
edward_calvin_kendall	poet	person	NEG	Train	-
edward_durell_stone	architect	person	POS	Train	-
edward_durell_stone	general	person	NEG	Train	-
edward_fitzgerald	poet	person	POS	Train	-
edward_fitzgerald	soldier	person	NEG	Train	-
edward_gibbon	architect	person	NEG	Train	-
edward_gibbon	historian	person	POS	Train	-
edward_ii	dictator	person	NEG	Train	-
edward_ii	king_of_england	person	POS	Train	-
edward_iii	composer	person	NEG	Dev	36
edward_iii	king_of_england	person	POS	Dev	36
edward_jenner	doctor	person	POS	Train	-
edward_jenner	golfer	person	NEG	Train	-
edward_lawrie_tatum	biochemist	person	POS	Train	-
edward_lawrie_tatum	physicist	person	NEG	Train	-
edward_lear	artist	person	POS	Train	-
edward_lear	physicist	person	NEG	Train	-
edward_morley	astronaut	person	NEG	Train	-
edward_morley	chemist	person	POS	Train	-
edward_the_confessor	conductor	person	NEG	Dev	61
edward_the_confessor	king_of_england	person	POS	Train	-
edward_the_confessor	saint	person	POS	Dev	61
edward_the_confessor	writer	person	NEG	Train	-
edward_the_elder	doctor_of_the_church	person	NEG	Train	-
edward_the_elder	king	person	POS	Train	-
edward_the_martyr	composer	person	NEG	Train	-
edward_the_martyr	king_of_england	person	POS	Train	-
edward_the_martyr	painter	person	NEG	Train	-
edward_the_martyr	saint	person	POS	Train	-
edward_weston	composer	person	NEG	Train	-
edward_weston	photographer	person	POS	Train	-
edward_winslow	inventor	person	NEG	Train	-
edward_winslow	settler	person	POS	Train	-
edward_young	architect	person	NEG	Train	-
edward_young	poet	person	POS	Train	-
edwin	king	person	POS	Train	-
edwin	songwriter	person	NEG	Train	-
edwin_arlington_robinson	architect	person	NEG	Train	-
edwin_arlington_robinson	poet	person	POS	Train	-
eero_saarinen	architect	person	POS	Train	-
eero_saarinen	writer	person	NEG	Train	-
efrem_zimbalist	fiddler	person	POS	Train	-
