Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
detroit	island	location	NEG	Dev	13
detroit	miami	location	NEG	Dev	13
detroit	palace	location	NEG	Train	-
detroit	port	location	POS	Train	-
detroit_river	river	object	POS	Train	-
detroit_river	solent	object	NEG	Train	-
detroit_river	terrestrial_planet	object	NEG	Train	-
devon	county	location	POS	Train	-
devon	port	location	NEG	Train	-
devon	saba	location	NEG	Train	-
dewar	bede	person	NEG	Train	-
dewar	chemist	person	POS	Train	-
dewar	fictional_character	person	NEG	Train	-
dewar	friedrich_gottlieb_klopstock	person	NEG	Train	-
dewar	physicist	person	POS	Train	-
dewar	poet	person	NEG	Train	-
dewitt_clinton	comedian	person	NEG	Train	-
dewitt_clinton	james_joyce	person	NEG	Train	-
dewitt_clinton	politician	person	POS	Train	-
dhahran	port	location	NEG	Train	-
dhahran	saint_joseph	location	NEG	Train	-
dhahran	town	location	POS	Train	-
diaz	composer	person	NEG	Train	-
diaz	navigator	person	POS	Train	-
diaz	william_saroyan	person	NEG	Train	-
dick_fosbury	anarchist	person	NEG	Train	-
dick_fosbury	athlete	person	POS	Train	-
dick_fosbury	woodward	person	NEG	Train	-
dictator	adolf_hitler	person	NEG	Train	-
dictator	benito_mussolini	person	NEG	Dev	24
dictator	francisco_franco	person	NEG	Train	-
dictator	francois_duvalier	person	NEG	Test	24
dictator	jean-claude_duvalier	person	NEG	Train	-
dictator	tojo	person	NEG	Train	-
dien_bien_phu	revolution	act	NEG	Test	63
dien_bien_phu	siege	act	POS	Test	63
dien_bien_phu	war_of_the_spanish_succession	act	NEG	Test	63
dijon	city	location	POS	Train	-
dijon	cremona	location	NEG	Train	-
dijon	port	location	NEG	Train	-
diocletian	chemist	person	NEG	Train	-
diocletian	crane	person	NEG	Train	-
diocletian	roman_emperor	person	POS	Train	-
diophantus	donato_bramante	person	NEG	Test	40
diophantus	mathematician	person	POS	Test	40
diophantus	writer	person	NEG	Test	40
diplomat	adlai_stevenson	person	NEG	Train	-
diplomat	cordell_hull	person	NEG	Train	-
diplomat	dag_hammarskjold	person	NEG	Train	-
diplomat	eleanor_roosevelt	person	NEG	Train	-
diplomat	ferdinand_de_lesseps	person	NEG	Train	-
diplomat	genet	person	NEG	Train	-
diplomat	harold_nicolson	person	NEG	Train	-
diplomat	harriman	person	NEG	Train	-
diplomat	henry_kissinger	person	NEG	Train	-
diplomat	hugo_grotius	person	NEG	Dev	24
diplomat	john_foster_dulles	person	NEG	Train	-
diplomat	john_jay	person	NEG	Dev	24
diplomat	john_kenneth_galbraith	person	NEG	Train	-
diplomat	kurt_waldheim	person	NEG	Train	-
diplomat	le_duc_tho	person	NEG	Train	-
diplomat	page	person	NEG	Train	-
diplomat	ralph_bunche	person	NEG	Train	-
diplomat	thomas_nelson_page	person	NEG	Train	-
diplomat	townsend_harris	person	NEG	Dev	25
diplomat	trygve_lie	person	NEG	Train	-
disraeli	composer	person	NEG	Test	67
disraeli	percy	person	NEG	Test	67
disraeli	statesman	person	POS	Test	67
district	acadia	location	NEG	Train	-
district	acre	location	NEG	Train	-
district	american_samoa	location	NEG	Dev	25
district	aragon	location	NEG	Train	-
district	attica	location	NEG	Train	-
district	boeotia	location	NEG	Train	-
district	castilla	location	NEG	Train	-
district	catalonia	location	NEG	Test	24
district	darfur	location	NEG	Train	-
district	east_malaysia	location	NEG	Train	-
district	galloway	location	NEG	Dev	25
district	kwazulu-natal	location	NEG	Train	-
district	lake_district	location	NEG	Dev	25
district	louisiana_purchase	location	NEG	Train	-
district	mount_athos	location	NEG	Train	-
district	north_borneo	location	NEG	Train	-
district	northern_mariana_islands	location	NEG	Train	-
district	northern_territory	location	NEG	Test	25
district	northwest_territories	location	NEG	Train	-
district	nunavut	location	NEG	Train	-
district	palatinate	location	NEG	Train	-
district	papal_states	location	NEG	Train	-
district	sarawak	location	NEG	Train	-
district	yukon	location	NEG	Dev	25
djanet	nanchang	location	NEG	Train	-
djanet	port_of_entry	location	NEG	Train	-
djanet	town	location	POS	Train	-
djibouti	herat	location	NEG	Train	-
djibouti	port	location	POS	Train	-
djibouti	town	location	NEG	Train	-
dmitri_mendeleev	chemist	person	POS	Dev	9
dmitri_mendeleev	ludwig_mies_van_der_rohe	person	NEG	Dev	9
dmitri_mendeleev	missionary	person	NEG	Dev	9
dmitri_shostakovich	composer	person	POS	Train	-
dmitri_shostakovich	fictional_character	person	NEG	Train	-
dmitri_shostakovich	vladimir_nabokov	person	NEG	Train	-
dnieper_river	bay	object	NEG	Dev	58
dnieper_river	gulf_of_aqaba	object	NEG	Dev	58
dnieper_river	river	object	POS	Dev	58
dnipropetrovsk	city	location	POS	Train	-
dnipropetrovsk	oahu	location	NEG	Train	-
dnipropetrovsk	volcano	location	NEG	Train	-
dobrich	city	location	POS	Train	-
dobrich	guangzhou	location	NEG	Train	-
dobrich	island	location	NEG	Train	-
doctor	albert_schweitzer	person	NEG	Train	-
doctor	anna_howard_shaw	person	NEG	Train	-
doctor	averroes	person	NEG	Train	-
doctor	avicenna	person	NEG	Train	-
doctor	benjamin_rush	person	NEG	Train	-
doctor	bruce	person	NEG	Train	-
doctor	burrill_bernard_crohn	person	NEG	Train	-
doctor	christiaan_eijkman	person	NEG	Train	-
doctor	down	person	NEG	Train	-
doctor	edward_jenner	person	NEG	Train	-
doctor	george_huntington	person	NEG	Train	-
doctor	gilbert	person	NEG	Train	-
doctor	jacobs	person	NEG	Test	25
doctor	lozier	person	NEG	Train	-
doctor	manson	person	NEG	Train	-
doctor	paracelsus	person	NEG	Train	-
doctor	robert_barany	person	NEG	Train	-
doctor	ross	person	NEG	Train	-
doctor	simpson	person	NEG	Train	-
doctor	thomas_hodgkin	person	NEG	Train	-
doctor	thomas_sydenham	person	NEG	Train	-
doctor	william_gilbert	person	NEG	Train	-
doctor	william_harvey	person	NEG	Train	-
doctor_of_the_church	ambrose	person	NEG	Train	-
doctor_of_the_church	basil_of_caesarea	person	NEG	Train	-
doctor_of_the_church	bede	person	NEG	Train	-
doctor_of_the_church	gregory	person	NEG	Train	-
doctor_of_the_church	irenaeus	person	NEG	Dev	25
doctor_of_the_church	john_chrysostom	person	NEG	Train	-
doctor_of_the_church	saint_augustine	person	NEG	Train	-
doctor_of_the_church	saint_jerome	person	NEG	Train	-
doctor_of_the_church	thomas_aquinas	person	NEG	Train	-
dodge_city	british_isles	location	NEG	Dev	72
dodge_city	peninsula	location	NEG	Dev	72
dodge_city	town	location	POS	Dev	72
dodoma	chapel_hill	location	NEG	Dev	13
dodoma	city	location	POS	Dev	13
dodoma	port	location	NEG	Dev	13
dog_star	binary_star	object	POS	Train	-
dog_star	river	object	NEG	Train	-
dog_star	russian_river	object	NEG	Train	-
doha	island	location	NEG	Test	49
doha	port	location	POS	Test	49
doha	wake_island	location	NEG	Test	49
dominica	comoros	location	NEG	Train	-
dominica	country	location	POS	Train	-
dominica	desert	location	NEG	Train	-
dominica	island	location	POS	Train	-
dominica	state_capital	location	NEG	Train	-
dominica	the_hague	location	NEG	Train	-
dominican_republic	country	location	POS	Train	-
dominican_republic	leo_the_lion	location	NEG	Train	-
dominican_republic	port	location	NEG	Train	-
domitian	jane_seymour	person	NEG	Train	-
domitian	poet	person	NEG	Train	-
domitian	roman_emperor	person	POS	Train	-
don_quixote	fictional_character	person	POS	Train	-
don_quixote	film_producer	person	NEG	Train	-
don_quixote	woodbury	person	NEG	Train	-
don_river	kunlun_mountains	object	NEG	Train	-
don_river	lake	object	NEG	Train	-
don_river	river	object	POS	Train	-
donald_barthelme	calvin_klein	person	NEG	Train	-
donald_barthelme	president_of_the_united_states	person	NEG	Train	-
donald_barthelme	writer	person	POS	Train	-
donatello	chief_justice	person	NEG	Dev	62
donatello	ernest_bloch	person	NEG	Dev	62
donatello	sculptor	person	POS	Dev	62
donato_bramante	architect	person	POS	Test	3
donato_bramante	engineer	person	NEG	Test	3
donato_bramante	igor_stravinsky	person	NEG	Test	3
donetsk	archipelago	location	NEG	Train	-
donetsk	city	location	POS	Train	-
donetsk	watertown	location	NEG	Train	-
doppler	physicist	person	POS	Train	-
doppler	roy_lichtenstein	person	NEG	Train	-
doppler	saint	person	NEG	Train	-
dorado	binary_star	object	NEG	Train	-
dorado	constellation	object	POS	Train	-
dorado	tombigbee_river	object	NEG	Train	-
doris_lessing	athlete	person	NEG	Train	-
doris_lessing	coward	person	NEG	Train	-
doris_lessing	writer	person	POS	Train	-
dorothea_dix	crusader	person	POS	Test	24
dorothea_dix	meade	person	NEG	Test	24
dorothea_dix	statesman	person	NEG	Test	24
dorothea_lange	diplomat	person	NEG	Dev	44
dorothea_lange	photographer	person	POS	Dev	44
dorothea_lange	serge_koussevitzky	person	NEG	Dev	44
dorothy_dix	actor	person	NEG	Train	-
dorothy_dix	journalist	person	POS	Train	-
dorothy_dix	lawrence	person	NEG	Train	-
dorothy_parker	richard_burbage	person	NEG	Train	-
dorothy_parker	wife	person	NEG	Train	-
dorothy_parker	writer	person	POS	Train	-
dortmund	city	location	POS	Train	-
dortmund	vancouver	location	NEG	Train	-
dortmund	volcano	location	NEG	Train	-
douala	city	location	POS	Train	-
douala	island	location	NEG	Train	-
douala	newburgh	location	NEG	Train	-
doubting_thomas	apostle	person	POS	Train	-
doubting_thomas	architect	person	NEG	Train	-
doubting_thomas	david_low	person	NEG	Train	-
doubting_thomas	martha_graham	person	NEG	Train	-
doubting_thomas	saint	person	POS	Train	-
doubting_thomas	writer	person	NEG	Train	-
douglas_fairbanks	actor	person	POS	Train	-
douglas_fairbanks	patriarch	person	NEG	Train	-
douglas_fairbanks	watson	person	NEG	Train	-
douglas_macarthur	composer	person	NEG	Train	-
douglas_macarthur	edgar_degas	person	NEG	Train	-
douglas_macarthur	general	person	POS	Train	-
douglass	bertram_brockhouse	person	NEG	Train	-
douglass	politician	person	POS	Train	-
douglass	writer	person	NEG	Train	-
dove	constellation	object	POS	Train	-
dove	ob_river	object	NEG	Train	-
dove	river	object	NEG	Train	-
dover	sarasota	location	NEG	Train	-
dover	state_capital	location	POS	Train	-
dover	town	location	NEG	Train	-
down	doctor	person	POS	Train	-
down	hale	person	NEG	Train	-
down	physicist	person	NEG	Train	-
downing_street	city	location	NEG	Train	-
downing_street	halicarnassus	location	NEG	Train	-
downing_street	street	location	POS	Train	-
draco	constellation	object	POS	Train	-
draco	lake_geneva	object	NEG	Train	-
draco	river	object	NEG	Train	-
dracula	fictional_character	person	POS	Train	-
dracula	steve_martin	person	NEG	Train	-
dracula	writer	person	NEG	Train	-
dragon	binary_star	object	NEG	Dev	21
dragon	constellation	object	POS	Dev	21
dragon	rappahannock_river	object	NEG	Dev	21
drake	admiral	person	POS	Train	-
drake	doctor	person	NEG	Train	-
drake	historian	person	NEG	Train	-
drake	navigator	person	POS	Train	-
drake	nicolaus_copernicus	person	NEG	Train	-
drake	obadiah	person	NEG	Train	-
dresden	archipelago	location	NEG	Train	-
dresden	city	location	POS	Train	-
dresden	palau	location	NEG	Train	-
dubai	bryan	location	NEG	Train	-
dubai	casper	location	NEG	Train	-
dubai	city	location	POS	Train	-
dubai	empire	location	NEG	Train	-
dubai	port	location	POS	Train	-
dubai	volcano	location	NEG	Train	-
dublin	cali	location	NEG	Train	-
dublin	port	location	POS	Train	-
dublin	town	location	NEG	Train	-
dubrovnik	argos	location	NEG	Test	50
dubrovnik	city	location	POS	Train	-
dubrovnik	island	location	NEG	Train	-
dubrovnik	port	location	POS	Test	50
dubrovnik	tyre	location	NEG	Train	-
dubrovnik	volcano	location	NEG	Test	50
dubuque	aquarius	location	NEG	Train	-
dubuque	mansion	location	NEG	Train	-
dubuque	town	location	POS	Train	-
dudley_moore	actor	person	POS	Train	-
dudley_moore	anders_celsius	person	NEG	Dev	19
dudley_moore	comedian	person	POS	Dev	19
dudley_moore	mary_queen_of_scots	person	NEG	Train	-
dudley_moore	roman_emperor	person	NEG	Train	-
dudley_moore	writer	person	NEG	Dev	19
duke_ellington	francois_couperin	person	NEG	Train	-
duke_ellington	jazzman	person	POS	Train	-
duke_ellington	patriarch	person	NEG	Train	-
duke_of_cumberland	akhenaton	person	NEG	Train	-
duke_of_cumberland	general	person	POS	Train	-
duke_of_cumberland	playwright	person	NEG	Train	-
duke_of_marlborough	general	person	POS	Test	29
duke_of_marlborough	historian	person	NEG	Test	29
duke_of_marlborough	sinbad_the_sailor	person	NEG	Test	29
duke_of_wellington	arthur_miller	person	NEG	Train	-
duke_of_wellington	choreographer	person	NEG	Train	-
duke_of_wellington	general	person	POS	Train	-
duke_of_wellington	statesman	person	POS	Train	-
duke_of_wellington	thomas_willis	person	NEG	Train	-
duke_of_wellington	writer	person	NEG	Train	-
duke_of_windsor	actor	person	NEG	Test	38
duke_of_windsor	king_of_england	person	POS	Test	38
duke_of_windsor	wilhelm_eduard_weber	person	NEG	Test	38
duke_university	columbia_university	artifact	NEG	Train	-
duke_university	suspension_bridge	artifact	NEG	Train	-
duke_university	university	artifact	POS	Train	-
duluth	city	location	POS	Train	-
duluth	huambo	location	NEG	Train	-
duluth	lower_saxony	location	NEG	Train	-
duluth	national_park	location	NEG	Train	-
duluth	port	location	POS	Train	-
duluth	street	location	NEG	Train	-
duncan_grant	eleanor_roosevelt	person	NEG	Train	-
duncan_grant	general	person	NEG	Train	-
duncan_grant	painter	person	POS	Train	-
dunkirk	cape	location	NEG	Dev	52
dunkirk	cincinnati	location	NEG	Dev	52
dunkirk	national_park	location	NEG	Test	72
dunkirk	port	location	POS	Dev	52
dunkirk	town	location	POS	Test	72
dunkirk	west_yorkshire	location	NEG	Test	72
durango	city	location	POS	Train	-
durango	port	location	NEG	Train	-
durango	volcano_islands	location	NEG	Train	-
durban	ayr	location	NEG	Train	-
durban	city	location	POS	Train	-
durban	elmont	location	NEG	Train	-
durban	island	location	NEG	Train	-
durban	port	location	POS	Train	-
durban	volcano	location	NEG	Train	-
durham	city	location	POS	Train	-
durham	state_capital	location	NEG	Train	-
durham	tamale	location	NEG	Train	-
durres	city	location	POS	Train	-
durres	island	location	NEG	Train	-
durres	jersey_city	location	NEG	Train	-
durres	mansion	location	NEG	Train	-
durres	pilsen	location	NEG	Train	-
durres	port	location	POS	Train	-
dusseldorf	city	location	POS	Train	-
dusseldorf	island	location	NEG	Train	-
dusseldorf	marquesas_islands	location	NEG	Train	-
dustin_hoffman	actor	person	POS	Test	1
dustin_hoffman	dutch_leonard	person	NEG	Test	1
dustin_hoffman	painter	person	NEG	Test	1
dutch_east_indies	acre	location	NEG	Train	-
dutch_east_indies	country	location	POS	Train	-
dutch_east_indies	state_capital	location	NEG	Train	-
dutch_leonard	composer	person	NEG	Train	-
dutch_leonard	oceanus	person	NEG	Train	-
dutch_leonard	writer	person	POS	Train	-
dvorak	composer	person	POS	Train	-
dvorak	ernest_bevin	person	NEG	Train	-
dvorak	writer	person	NEG	Train	-
dylan_thomas	diplomat	person	NEG	Train	-
dylan_thomas	elijah	person	NEG	Train	-
dylan_thomas	poet	person	POS	Train	-
eadweard_muybridge	gerbert	person	NEG	Train	-
eadweard_muybridge	inventor	person	POS	Train	-
eadweard_muybridge	writer	person	NEG	Train	-
eamon_de_valera	anne_sexton	person	NEG	Train	-
eamon_de_valera	athlete	person	NEG	Train	-
eamon_de_valera	statesman	person	POS	Train	-
earl_of_warwick	composer	person	NEG	Train	-
earl_of_warwick	murray	person	NEG	Train	-
earl_of_warwick	statesman	person	POS	Train	-
earl_warren	browning	person	NEG	Test	6
earl_warren	chief_justice	person	POS	Test	6
earl_warren	writer	person	NEG	Test	6
earth	constellation	object	NEG	Dev	70
earth	crow	object	NEG	Dev	70
earth	terrestrial_planet	object	POS	Dev	70
east_china_sea	amur	object	NEG	Train	-
east_china_sea	hill	object	NEG	Train	-
east_china_sea	sea	object	POS	Train	-
east_malaysia	city	location	NEG	Train	-
east_malaysia	district	location	POS	Train	-
east_malaysia	rochester	location	NEG	Train	-
east_river	laredo	location	NEG	Train	-
east_river	state_capital	location	NEG	Train	-
east_river	strait	location	POS	Train	-
east_sussex	archipelago	location	NEG	Dev	23
east_sussex	county	location	POS	Dev	23
east_sussex	soviet_union	location	NEG	Dev	23
east_timor	country	location	POS	Train	-
east_timor	halle	location	NEG	Train	-
east_timor	port	location	NEG	Train	-
eastern_desert	city	location	NEG	Train	-
eastern_desert	desert	location	POS	Train	-
eastern_desert	liverpool	location	NEG	Train	-
ebro	range	object	NEG	Train	-
ebro	river	object	POS	Train	-
ebro	tugela_falls	object	NEG	Train	-
economist	adam_smith	person	NEG	Train	-
economist	arthur_laffer	person	NEG	Train	-
economist	barbara_ward	person	NEG	Train	-
economist	beveridge	person	NEG	Train	-
economist	david_ricardo	person	NEG	Train	-
economist	gunnar_myrdal	person	NEG	Train	-
economist	james_tobin	person	NEG	Train	-
economist	jan_tinbergen	person	NEG	Train	-
economist	jean_monnet	person	NEG	Train	-
economist	john_kenneth_galbraith	person	NEG	Train	-
economist	john_maynard_keynes	person	NEG	Test	25
economist	john_stuart_mill	person	NEG	Train	-
economist	joseph_schumpeter	person	NEG	Dev	26
economist	karl_marx	person	NEG	Train	-
economist	meade	person	NEG	Dev	26
economist	milton_friedman	person	NEG	Train	-
economist	ragnar_anton_kittil_frisch	person	NEG	Train	-
economist	simon	person	NEG	Train	-
economist	simon_kuznets	person	NEG	Train	-
economist	stephen_leacock	person	NEG	Train	-
economist	thomas_malthus	person	NEG	Train	-
economist	thorstein_veblen	person	NEG	Dev	26
economist	vilfredo_pareto	person	NEG	Train	-
economist	wassily_leontief	person	NEG	Test	25
economist	webb	person	NEG	Train	-
economist	william_stanley_jevons	person	NEG	Train	-
economist	woodbury	person	NEG	Dev	26
eddington	astronomer	person	POS	Train	-
eddington	bob_hope	person	NEG	Train	-
eddington	chemist	person	NEG	Train	-
edgar	king_of_england	person	POS	Train	-
edgar	lysander	person	NEG	Train	-
edgar	physicist	person	NEG	Train	-
edgar_allan_poe	aviator	person	NEG	Train	-
edgar_allan_poe	dennis_gabor	person	NEG	Dev	48
edgar_allan_poe	general	person	NEG	Dev	48
edgar_allan_poe	george_huntington	person	NEG	Train	-
edgar_allan_poe	poet	person	POS	Dev	48
edgar_allan_poe	writer	person	POS	Train	-
edgar_degas	economist	person	NEG	Train	-
edgar_degas	marianne_moore	person	NEG	Train	-
edgar_degas	painter	person	POS	Train	-
edgar_lee_masters	composer	person	NEG	Test	47
edgar_lee_masters	grey	person	NEG	Test	47
edgar_lee_masters	poet	person	POS	Test	47
edgar_wallace	chemist	person	NEG	Test	78
edgar_wallace	richard_brinsley_sheridan	person	NEG	Test	78
edgar_wallace	writer	person	POS	Test	78
edinburgh	capital	location	POS	Train	-
edinburgh	island	location	NEG	Train	-
edinburgh	juneau	location	NEG	Train	-
edirne	city	location	POS	Train	-
edirne	island	location	NEG	Train	-
edirne	poplar_bluff	location	NEG	Train	-
edith_wharton	poet	person	NEG	Test	79
edith_wharton	spencer_tracy	person	NEG	Test	79
edith_wharton	writer	person	POS	Test	79
edmond_de_goncourt	sayers	person	NEG	Train	-
edmond_de_goncourt	songwriter	person	NEG	Train	-
edmond_de_goncourt	writer	person	POS	Train	-
edmond_halley	astronomer	person	POS	Dev	6
edmond_halley	goldsmith	person	NEG	Dev	6
edmond_halley	politician	person	NEG	Dev	6
edmond_hoyle	composer	person	NEG	Train	-
edmond_hoyle	georges_clemenceau	person	NEG	Train	-
edmond_hoyle	writer	person	POS	Train	-
edmond_rostand	booth	person	NEG	Test	47
edmond_rostand	mathematician	person	NEG	Test	46
edmond_rostand	playwright	person	POS	Test	46
edmond_rostand	poet	person	POS	Test	47
edmond_rostand	prophet	person	NEG	Test	47
edmond_rostand	te_kanawa	person	NEG	Test	46
edmund_burke	illustrator	person	NEG	Train	-
edmund_burke	statesman	person	POS	Train	-
edmund_burke	yehudi_menuhin	person	NEG	Train	-
edmund_cartwright	george_szell	person	NEG	Train	-
edmund_cartwright	inventor	person	POS	Train	-
edmund_cartwright	statesman	person	NEG	Train	-
edmund_ironside	donato_bramante	person	NEG	Train	-
edmund_ironside	golfer	person	NEG	Train	-
edmund_ironside	king	person	POS	Train	-
edmund_kean	actor	person	POS	Train	-
edmund_kean	paul_mccartney	person	NEG	Train	-
edmund_kean	saint	person	NEG	Train	-
edmund_spenser	bartolome_esteban_murillo	person	NEG	Train	-
edmund_spenser	poet	person	POS	Train	-
edmund_spenser	queen	person	NEG	Train	-
edna_ferber	daphne_du_maurier	person	NEG	Train	-
edna_ferber	poet	person	NEG	Train	-
edna_ferber	writer	person	POS	Train	-
edouard_vuillard	conductor	person	NEG	Train	-
edouard_vuillard	hale	person	NEG	Train	-
edouard_vuillard	painter	person	POS	Train	-
edvard_grieg	composer	person	POS	Train	-
edvard_grieg	jurist	person	NEG	Train	-
edvard_grieg	sandro_botticelli	person	NEG	Train	-
edvard_munch	adlai_stevenson	person	NEG	Train	-
edvard_munch	mathematician	person	NEG	Train	-
edvard_munch	painter	person	POS	Train	-
edward_albee	composer	person	NEG	Train	-
edward_albee	jean_genet	person	NEG	Train	-
edward_albee	playwright	person	POS	Train	-
edward_calvin_kendall	anders_celsius	person	NEG	Train	-
edward_calvin_kendall	biochemist	person	POS	Train	-
edward_calvin_kendall	poet	person	NEG	Train	-
edward_durell_stone	architect	person	POS	Train	-
edward_durell_stone	general	person	NEG	Train	-
edward_durell_stone	golda_meir	person	NEG	Train	-
edward_fitzgerald	poet	person	POS	Train	-
edward_fitzgerald	sara_teasdale	person	NEG	Train	-
edward_fitzgerald	soldier	person	NEG	Train	-
edward_gibbon	andrew_marvell	person	NEG	Train	-
edward_gibbon	architect	person	NEG	Train	-
edward_gibbon	historian	person	POS	Train	-
edward_ii	dictator	person	NEG	Train	-
edward_ii	king_of_england	person	POS	Train	-
edward_ii	william_gilbert	person	NEG	Train	-
edward_iii	composer	person	NEG	Dev	36
edward_iii	king_of_england	person	POS	Dev	36
edward_iii	tim_leary	person	NEG	Dev	36
edward_jenner	doctor	person	POS	Train	-
edward_jenner	golfer	person	NEG	Train	-
edward_jenner	james_watt	person	NEG	Train	-
edward_lawrie_tatum	biochemist	person	POS	Train	-
edward_lawrie_tatum	hess	person	NEG	Train	-
edward_lawrie_tatum	physicist	person	NEG	Train	-
edward_lear	arthur_fiedler	person	NEG	Train	-
edward_lear	artist	person	POS	Train	-
edward_lear	physicist	person	NEG	Train	-
edward_morley	astronaut	person	NEG	Train	-
edward_morley	chemist	person	POS	Train	-
edward_morley	james_buchanan	person	NEG	Train	-
edward_the_confessor	conductor	person	NEG	Dev	61
edward_the_confessor	eugene_sue	person	NEG	Dev	61
edward_the_confessor	friedrich_gottlieb_klopstock	person	NEG	Train	-
edward_the_confessor	king_of_england	person	POS	Train	-
edward_the_confessor	saint	person	POS	Dev	61
edward_the_confessor	writer	person	NEG	Train	-
edward_the_elder	doctor_of_the_church	person	NEG	Train	-
edward_the_elder	eliel_saarinen	person	NEG	Train	-
edward_the_elder	king	person	POS	Train	-
edward_the_martyr	composer	person	NEG	Train	-
edward_the_martyr	eusebius_of_caesarea	person	NEG	Train	-
edward_the_martyr	king_of_england	person	POS	Train	-
edward_the_martyr	painter	person	NEG	Train	-
edward_the_martyr	roger_brooke_taney	person	NEG	Train	-
edward_the_martyr	saint	person	POS	Train	-
edward_weston	composer	person	NEG	Train	-
edward_weston	harriman	person	NEG	Train	-
edward_weston	photographer	person	POS	Train	-
edward_winslow	inventor	person	NEG	Train	-
edward_winslow	settler	person	POS	Train	-
edward_winslow	william_butterfield	person	NEG	Train	-
edward_young	architect	person	NEG	Train	-
edward_young	gary_cooper	person	NEG	Train	-
edward_young	poet	person	POS	Train	-
edwin	king	person	POS	Train	-
edwin	owens	person	NEG	Train	-
edwin	songwriter	person	NEG	Train	-
edwin_arlington_robinson	architect	person	NEG	Train	-
edwin_arlington_robinson	jean-philippe_rameau	person	NEG	Train	-
edwin_arlington_robinson	poet	person	POS	Train	-
eero_saarinen	architect	person	POS	Train	-
eero_saarinen	luchino_visconti	person	NEG	Train	-
eero_saarinen	writer	person	NEG	Train	-
efrem_zimbalist	fiddler	person	POS	Train	-
efrem_zimbalist	playwright	person	NEG	Train	-
efrem_zimbalist	william_walton	person	NEG	Train	-
egyptian_empire	bridgeport	location	NEG	Train	-
egyptian_empire	city	location	NEG	Train	-
egyptian_empire	empire	location	POS	Train	-
ehrenberg	film_producer	person	NEG	Train	-
ehrenberg	sam_houston	person	NEG	Train	-
ehrenberg	writer	person	POS	Train	-
eiffel	bernard_baruch	person	NEG	Train	-
eiffel	composer	person	NEG	Train	-
eiffel	engineer	person	POS	Train	-
eileen_farrell	jim_corbett	person	NEG	Train	-
eileen_farrell	poet	person	NEG	Train	-
eileen_farrell	soprano	person	POS	Train	-
eindhoven	city	location	POS	Dev	13
eindhoven	colony	location	NEG	Dev	13
eindhoven	nanning	location	NEG	Dev	13
eisenhower	clark	person	NEG	Train	-
eisenhower	francois_couperin	person	NEG	Train	-
eisenhower	general	person	POS	Train	-
eisenhower	old_master	person	NEG	Train	-
eisenhower	president_of_the_united_states	person	POS	Train	-
eisenhower	writer	person	NEG	Train	-
el_alamein	state_capital	location	NEG	Train	-
el_alamein	tangshan	location	NEG	Train	-
el_alamein	village	location	POS	Train	-
el_cid	actor	person	NEG	Train	-
el_cid	fictional_character	person	POS	Train	-
el_cid	pitt	person	NEG	Train	-
el_greco	composer	person	NEG	Train	-
el_greco	old_master	person	POS	Train	-
el_greco	paul_hindemith	person	NEG	Train	-
el_misti	country	location	NEG	Train	-
el_misti	fes	location	NEG	Train	-
el_misti	volcano	location	POS	Train	-
el_paso	city	location	POS	Train	-
el_paso	island	location	NEG	Train	-
el_paso	maiduguri	location	NEG	Train	-
elbe	alaska_peninsula	object	NEG	Train	-
elbe	range	object	NEG	Train	-
elbe	river	object	POS	Train	-
eleanor_of_aquitaine	doctor_of_the_church	person	NEG	Train	-
eleanor_of_aquitaine	queen	person	POS	Train	-
eleanor_of_aquitaine	saint_patrick	person	NEG	Train	-
eleanor_roosevelt	bede	person	NEG	Test	79
eleanor_roosevelt	bret_harte	person	NEG	Train	-
eleanor_roosevelt	composer	person	NEG	Train	-
eleanor_roosevelt	conductor	person	NEG	Test	79
eleanor_roosevelt	diplomat	person	POS	Train	-
eleanor_roosevelt	writer	person	POS	Test	79
elgar	composer	person	POS	Train	-
elgar	tadeus_reichstein	person	NEG	Train	-
elgar	writer	person	NEG	Train	-
eli_whitney	david_low	person	NEG	Dev	32
eli_whitney	inventor	person	POS	Dev	32
eli_whitney	writer	person	NEG	Dev	32
elias_canetti	composer	person	NEG	Train	-
elias_canetti	sibelius	person	NEG	Train	-
elias_canetti	writer	person	POS	Train	-
elias_howe	albrecht_durer	person	NEG	Train	-
elias_howe	inventor	person	POS	Train	-
elias_howe	psychologist	person	NEG	Train	-
elie_wiesel	astronomer	person	NEG	Train	-
elie_wiesel	chiang_kai-shek	person	NEG	Train	-
elie_wiesel	david_smith	person	NEG	Train	-
elie_wiesel	historian	person	POS	Train	-
elie_wiesel	painter	person	NEG	Train	-
elie_wiesel	writer	person	POS	Train	-
eliel_saarinen	architect	person	POS	Dev	4
eliel_saarinen	thomas_sydenham	person	NEG	Dev	4
eliel_saarinen	writer	person	NEG	Dev	4
elijah	photographer	person	NEG	Train	-
elijah	prophet	person	POS	Train	-
elijah	saint_louis	person	NEG	Train	-
eliot	abraham_lincoln	person	NEG	Train	-
eliot	bandleader	person	NEG	Train	-
eliot	george_sand	person	NEG	Dev	47
eliot	painter	person	NEG	Dev	47
eliot	playwright	person	POS	Dev	47
eliot	poet	person	POS	Train	-
elizabeth_gaskell	modigliani	person	NEG	Train	-
elizabeth_gaskell	poet	person	NEG	Train	-
elizabeth_gaskell	writer	person	POS	Train	-
