Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
burnside	general	person	POS	Train	-
burnside	gibbs	person	NEG	Train	-
burnside	port	person	NEG	Train	-
burrill_bernard_crohn	city	person	NEG	Train	-
burrill_bernard_crohn	doctor	person	POS	Train	-
burrill_bernard_crohn	john_addington_symonds	person	NEG	Train	-
burroughs	carl_maria_von_weber	person	NEG	Test	32
burroughs	city	person	NEG	Train	-
burroughs	inventor	person	POS	Test	32
burroughs	john_bunyan	person	NEG	Train	-
burroughs	valley	person	NEG	Test	32
burroughs	writer	person	POS	Train	-
bursa	acre	location	NEG	Train	-
bursa	city	location	POS	Train	-
bursa	painter	location	NEG	Train	-
bush	asterism	person	NEG	Train	-
bush	president_of_the_united_states	person	POS	Train	-
bush	spark	person	NEG	Train	-
buster_keaton	actor	person	POS	Train	-
buster_keaton	city	person	NEG	Train	-
buster_keaton	comedian	person	POS	Train	-
buster_keaton	john_adams	person	NEG	Train	-
buster_keaton	river	person	NEG	Train	-
buster_keaton	seleucus_i_nicator	person	NEG	Train	-
butte	comedian	location	NEG	Train	-
butte	ilion	location	NEG	Train	-
butte	town	location	POS	Train	-
buzzards_bay	aquarius	object	NEG	Train	-
buzzards_bay	bay	object	POS	Train	-
buzzards_bay	playwright	object	NEG	Train	-
bydgoszcz	astronomer	location	NEG	Train	-
bydgoszcz	city	location	POS	Train	-
bydgoszcz	nanaimo	location	NEG	Train	-
byrd	composer	person	POS	Train	-
byrd	fred_astaire	person	NEG	Train	-
byrd	island	person	NEG	Train	-
byrd	organist	person	POS	Train	-
byrd	range	person	NEG	Train	-
byrd	roald_hoffmann	person	NEG	Train	-
byron	city	person	NEG	Train	-
byron	hipparchus	person	NEG	Train	-
byron	poet	person	POS	Train	-
byzantium	city	location	POS	Train	-
byzantium	decatur	location	NEG	Train	-
byzantium	university	location	NEG	Train	-
cadiz	chief_justice	location	NEG	Train	-
cadiz	city	location	POS	Train	-
cadiz	malmo	location	NEG	Train	-
cadiz	ottoman_empire	location	NEG	Train	-
cadiz	physicist	location	NEG	Train	-
cadiz	port	location	POS	Train	-
caelum	constellation	object	POS	Train	-
caelum	historian	object	NEG	Train	-
caelum	platte_river	object	NEG	Train	-
caesar	comedian	person	POS	Train	-
caesar	general	person	POS	Train	-
caesar	lewis	person	NEG	Train	-
caesar	lysimachus	person	NEG	Train	-
caesar	national_park	person	NEG	Train	-
caesar	port	person	NEG	Train	-
caesar	rosa_ponselle	person	NEG	Train	-
caesar	statesman	person	POS	Train	-
caesar	town	person	NEG	Train	-
cain	city	person	NEG	Train	-
cain	man	person	POS	Train	-
cain	petrarch	person	NEG	Train	-
cairo	archpriest	location	NEG	Train	-
cairo	lubeck	location	NEG	Train	-
cairo	nagasaki	location	NEG	Train	-
cairo	port	location	POS	Train	-
cairo	statesman	location	NEG	Train	-
cairo	town	location	POS	Train	-
calais	actor	location	NEG	Train	-
calais	jazzman	location	NEG	Train	-
calais	port	location	POS	Train	-
calais	rostov	location	NEG	Train	-
calais	sucre	location	NEG	Train	-
calais	town	location	POS	Train	-
calcutta	city	location	POS	Train	-
calcutta	nineveh	location	NEG	Train	-
calcutta	poet	location	NEG	Train	-
calgary	city	location	POS	Train	-
calgary	galway	location	NEG	Train	-
calgary	politician	location	NEG	Train	-
cali	assam	location	NEG	Test	9
cali	city	location	POS	Test	9
cali	historian	location	NEG	Test	9
caliphate	constellation	Other	NEG	Train	-
caliphate	era	Other	POS	Train	-
caliphate	secretariat	Other	NEG	Train	-
calliope	lewis_carroll	person	NEG	Test	41
calliope	muse	person	POS	Test	41
calliope	town	person	NEG	Test	41
caloosahatchee_river	fictional_character	object	NEG	Train	-
caloosahatchee_river	lake_okeechobee	object	NEG	Train	-
caloosahatchee_river	river	object	POS	Train	-
calvin_coolidge	island	person	NEG	Train	-
calvin_coolidge	president_of_the_united_states	person	POS	Train	-
calvin_coolidge	william_saroyan	person	NEG	Train	-
calvin_klein	basil_of_caesarea	person	NEG	Train	-
calvin_klein	community	person	NEG	Train	-
calvin_klein	fashion_designer	person	POS	Train	-
cambrian_mountains	archipelago	object	NEG	Train	-
cambrian_mountains	james_river	object	NEG	Train	-
cambrian_mountains	plateau	object	POS	Train	-
cambridge	city	location	POS	Train	-
cambridge	oporto	location	NEG	Train	-
cambridge	writer	location	NEG	Train	-
cambridge_university	brooklyn_bridge	artifact	NEG	Train	-
cambridge_university	city	artifact	NEG	Train	-
cambridge_university	university	artifact	POS	Train	-
camden	city	location	POS	Train	-
camden	nagoya	location	NEG	Train	-
camden	statesman	location	NEG	Train	-
camelot	capital	location	POS	Train	-
camelot	constellation	location	NEG	Train	-
camelot	newcastle	location	NEG	Train	-
cameroon	chemist	location	NEG	Train	-
cameroon	mazatlan	location	NEG	Train	-
cameroon	volcano	location	POS	Train	-
campeche	astronomer	location	NEG	Train	-
campeche	bahia_blanca	location	NEG	Train	-
campeche	city	location	POS	Train	-
campeche	jacksonville	location	NEG	Train	-
campeche	river	location	NEG	Train	-
campeche	state	location	POS	Train	-
canadian_river	carina	object	NEG	Test	56
canadian_river	desert	object	NEG	Test	56
canadian_river	river	object	POS	Test	56
canadian_shield	general	location	NEG	Dev	46
canadian_shield	plateau	location	POS	Dev	46
canadian_shield	wiesbaden	location	NEG	Dev	46
canandaigua_lake	flint_river	object	NEG	Train	-
canandaigua_lake	king	object	NEG	Train	-
canandaigua_lake	lake	object	POS	Train	-
canary_islands	gorki	location	NEG	Train	-
canary_islands	island	location	POS	Train	-
canary_islands	physicist	location	NEG	Train	-
cancer	camelot	location	NEG	Test	39
cancer	constellation	object	POS	Train	-
cancer	fashion_designer	location	NEG	Test	39
cancer	labrador_peninsula	object	NEG	Train	-
cancer	mansion	location	POS	Test	39
cancer	saint	object	NEG	Train	-
cancun	city	location	POS	Dev	11
cancun	del_rio	location	NEG	Dev	11
cancun	prophet	location	NEG	Dev	11
canis_major	city	object	NEG	Train	-
canis_major	constellation	object	POS	Train	-
canis_major	sagittarius	object	NEG	Train	-
canis_minor	cocytus	object	NEG	Train	-
canis_minor	constellation	object	POS	Train	-
canis_minor	surgeon	object	NEG	Train	-
cannes	actor	location	NEG	Test	9
cannes	babylon	location	NEG	Test	9
cannes	city	location	POS	Test	9
cannes	historian	location	NEG	Train	-
cannes	madagascar	location	NEG	Train	-
cannes	port	location	POS	Train	-
cantabrian_mountains	engineer	object	NEG	Train	-
cantabrian_mountains	range	object	POS	Train	-
cantabrian_mountains	snake_river	object	NEG	Train	-
canterbury	kazan	location	NEG	Train	-
canterbury	town	location	POS	Train	-
canterbury	writer	location	NEG	Train	-
canute	king_of_england	person	POS	Test	37
canute	port_of_entry	person	NEG	Test	37
canute	witold_gombrowicz	person	NEG	Test	37
canute_the_great	city	person	NEG	Test	37
canute_the_great	king_of_england	person	POS	Test	37
canute_the_great	wilson	person	NEG	Test	37
canyonlands_national_park	fictional_character	location	NEG	Train	-
canyonlands_national_park	national_park	location	POS	Train	-
canyonlands_national_park	palm_beach	location	NEG	Train	-
cape	cape_fear	location	NEG	Train	-
cape	cape_froward	location	NEG	Train	-
cape	cape_hatteras	location	NEG	Train	-
cape	cape_horn	location	NEG	Train	-
cape	cape_may	location	NEG	Train	-
cape	cape_of_good_hope	location	NEG	Train	-
cape	cape_sable	object	NEG	Test	5
cape	cape_trafalgar	object	NEG	Train	-
cape	cape_york	object	NEG	Test	6
cape	hoek_van_holland	object	NEG	Dev	9
cape	lindesnes	location	NEG	Train	-
cape	skaw	object	NEG	Train	-
cape_ann	peninsula	location	POS	Train	-
cape_ann	river	location	NEG	Train	-
cape_ann	swansea	location	NEG	Train	-
cape_breton_island	flagstaff	location	NEG	Test	34
cape_breton_island	island	location	POS	Test	34
cape_breton_island	lawyer	location	NEG	Test	34
cape_canaveral	aries	object	NEG	Train	-
cape_canaveral	promontory	object	POS	Train	-
cape_canaveral	war	object	NEG	Train	-
cape_cod	aviator	location	NEG	Dev	43
cape_cod	coventry	location	NEG	Dev	43
cape_cod	peninsula	location	POS	Dev	43
cape_cod_bay	bay	object	POS	Train	-
cape_cod_bay	county	object	NEG	Train	-
cape_cod_bay	dog_star	object	NEG	Train	-
cape_fear	cape	location	POS	Train	-
cape_fear	dodoma	location	NEG	Train	-
cape_fear	river	location	NEG	Train	-
cape_fear_river	brazos_river	object	NEG	Train	-
cape_fear_river	peninsula	object	NEG	Train	-
cape_fear_river	river	object	POS	Train	-
cape_froward	cape	location	POS	Train	-
cape_froward	fayetteville	location	NEG	Train	-
cape_froward	writer	location	NEG	Train	-
cape_girardeau	butte	location	NEG	Train	-
cape_girardeau	choreographer	location	NEG	Train	-
cape_girardeau	town	location	POS	Train	-
cape_hatteras	cape	location	POS	Train	-
cape_hatteras	community	location	NEG	Train	-
cape_hatteras	promontory	location	POS	Train	-
cape_hatteras	rostov	location	NEG	Train	-
cape_hatteras	toulouse	location	NEG	Train	-
cape_hatteras	writer	location	NEG	Train	-
cape_horn	blantyre	location	NEG	Train	-
cape_horn	cape	location	POS	Train	-
cape_horn	czestochowa	location	NEG	Train	-
cape_horn	physicist	location	NEG	Train	-
cape_horn	poet	location	NEG	Train	-
cape_horn	promontory	location	POS	Train	-
cape_may	cape	location	POS	Train	-
cape_may	karachi	location	NEG	Train	-
cape_may	statesman	location	NEG	Train	-
cape_of_good_hope	cape	location	POS	Train	-
cape_of_good_hope	catalina_island	location	NEG	Dev	66
cape_of_good_hope	lawyer	location	NEG	Train	-
cape_of_good_hope	medan	location	NEG	Train	-
cape_of_good_hope	saint	location	NEG	Dev	66
cape_of_good_hope	state	location	POS	Dev	66
cape_province	financier	location	NEG	Train	-
cape_province	state	location	POS	Train	-
cape_province	zaragoza	location	NEG	Train	-
cape_sable	astronomer	object	NEG	Test	5
cape_sable	cape	object	POS	Test	5
cape_sable	karakoram	object	NEG	Dev	54
cape_sable	promontory	object	POS	Dev	54
cape_sable	suspension_bridge	object	NEG	Dev	54
cape_sable	tugela_falls	object	NEG	Test	5
cape_town	city	location	POS	Train	-
cape_town	constellation	location	NEG	Test	49
cape_town	gadsden	location	NEG	Train	-
cape_town	physicist	location	NEG	Train	-
cape_town	port	location	POS	Test	49
cape_town	wind_cave_national_park	location	NEG	Test	49
cape_trafalgar	altair	object	NEG	Train	-
cape_trafalgar	cape	object	POS	Train	-
cape_trafalgar	chemist	object	NEG	Train	-
cape_verde	cancer	location	NEG	Train	-
cape_verde	country	location	POS	Train	-
cape_verde	sea	location	NEG	Train	-
cape_york	cape	object	POS	Test	6
cape_york	lake_chelan	object	NEG	Test	6
cape_york	prophet	object	NEG	Test	6
cape_york_peninsula	astronomer	object	NEG	Train	-
cape_york_peninsula	kura_river	object	NEG	Train	-
cape_york_peninsula	peninsula	object	POS	Train	-
capital	belfast	location	NEG	Train	-
capital	bridgetown	location	NEG	Train	-
capital	camelot	location	NEG	Train	-
capital	cardiff	location	NEG	Train	-
capital	edinburgh	location	NEG	Train	-
capital	george_town	location	NEG	Train	-
capitol_hill	hill	location	POS	Train	-
capitol_hill	namur	location	NEG	Train	-
capitol_hill	river	location	NEG	Train	-
capitol_reef_national_park	achaea	location	NEG	Dev	39
capitol_reef_national_park	constellation	location	NEG	Dev	39
capitol_reef_national_park	national_park	location	POS	Dev	39
capri	island	location	POS	Train	-
capri	petrified_forest_national_park	location	NEG	Train	-
capri	playwright	location	NEG	Train	-
capricorn	actor	location	NEG	Train	-
capricorn	mansion	location	POS	Train	-
capricorn	thessaloniki	location	NEG	Train	-
capricornus	constellation	object	POS	Train	-
capricornus	leo	object	NEG	Train	-
capricornus	painter	object	NEG	Train	-
captain_cook	community	person	NEG	Train	-
captain_cook	libby	person	NEG	Train	-
captain_cook	navigator	person	POS	Train	-
captain_horatio_hornblower	fictional_character	person	POS	Train	-
captain_horatio_hornblower	giorgio_vasari	person	NEG	Train	-
captain_horatio_hornblower	lake	person	NEG	Train	-
caravaggio	gottlieb_daimler	person	NEG	Train	-
caravaggio	old_master	person	POS	Train	-
caravaggio	river	person	NEG	Train	-
carbondale	sea	location	NEG	Train	-
carbondale	sevastopol	location	NEG	Train	-
carbondale	town	location	POS	Train	-
cardiff	capital	location	POS	Train	-
cardiff	kola_peninsula	location	NEG	Train	-
cardiff	writer	location	NEG	Train	-
caribbean_sea	pee_dee_river	object	NEG	Train	-
caribbean_sea	port_of_entry	object	NEG	Train	-
caribbean_sea	sea	object	POS	Train	-
carina	american_falls	object	NEG	Test	20
carina	constellation	object	POS	Test	20
carina	port	object	NEG	Test	20
carl_clinton_van_doren	city	person	NEG	Train	-
carl_clinton_van_doren	jan_tinbergen	person	NEG	Train	-
carl_clinton_van_doren	writer	person	POS	Train	-
carl_maria_von_weber	composer	person	POS	Train	-
carl_maria_von_weber	conductor	person	POS	Train	-
carl_maria_von_weber	constellation	person	NEG	Train	-
carl_maria_von_weber	david_crockett	person	NEG	Train	-
carl_maria_von_weber	klaus_fuchs	person	NEG	Train	-
carl_maria_von_weber	river	person	NEG	Train	-
carl_nielsen	composer	person	POS	Train	-
carl_nielsen	prometheus	person	NEG	Train	-
carl_nielsen	river	person	NEG	Train	-
carl_rogers	desert	person	NEG	Train	-
carl_rogers	menachem_begin	person	NEG	Train	-
carl_rogers	psychologist	person	POS	Train	-
carl_sandburg	jaroslav_hasek	person	NEG	Test	78
carl_sandburg	town	person	NEG	Test	78
carl_sandburg	writer	person	POS	Test	78
carlos_chavez	composer	person	POS	Train	-
carlos_chavez	james_bond	person	NEG	Train	-
carlos_chavez	river	person	NEG	Train	-
carlos_fuentes	stephen_spender	person	NEG	Train	-
carlos_fuentes	town	person	NEG	Train	-
carlos_fuentes	writer	person	POS	Train	-
carlsbad	conductor	location	NEG	Dev	71
carlsbad	helsinki	location	NEG	Dev	71
carlsbad	town	location	POS	Dev	71
carlsbad_caverns_national_park	jersey_city	location	NEG	Dev	39
carlsbad_caverns_national_park	national_park	location	POS	Dev	39
carlsbad_caverns_national_park	old_master	location	NEG	Dev	39
carnegie_mellon_university	historian	artifact	NEG	Train	-
carnegie_mellon_university	university	artifact	POS	Train	-
carnegie_mellon_university	yale_university	artifact	NEG	Train	-
caroline_islands	archipelago	location	POS	Test	2
caroline_islands	constellation	location	NEG	Test	2
caroline_islands	wilmington	location	NEG	Test	2
carpathian_mountains	hydra	object	NEG	Test	54
carpathian_mountains	range	object	POS	Test	54
carpathian_mountains	religious_text	object	NEG	Test	54
carrere	architect	person	POS	Train	-
carrere	george_segal	person	NEG	Train	-
carrere	range	person	NEG	Train	-
carson_city	jabalpur	location	NEG	Train	-
carson_city	playwright	location	NEG	Train	-
carson_city	state_capital	location	POS	Train	-
carson_mccullers	city	person	NEG	Train	-
carson_mccullers	saint_augustine	person	NEG	Train	-
carson_mccullers	writer	person	POS	Train	-
cartagena	antalya	location	NEG	Dev	12
cartagena	city	location	POS	Dev	12
cartagena	composer	location	NEG	Dev	12
cartagena	munich	location	NEG	Train	-
cartagena	port	location	POS	Train	-
cartagena	president_of_the_united_states	location	NEG	Train	-
cartoonist	david_low	person	NEG	Train	-
cartoonist	james_thurber	person	NEG	Train	-
cartoonist	mauldin	person	NEG	Train	-
cartoonist	rube_goldberg	person	NEG	Train	-
cartoonist	saul_steinberg	person	NEG	Train	-
cartoonist	schulz	person	NEG	Train	-
cartoonist	shel_silverstein	person	NEG	Train	-
cartoonist	thomas_nast	person	NEG	Train	-
carver	chemist	person	POS	Train	-
carver	continent	person	NEG	Train	-
carver	pope	person	NEG	Train	-
cary_grant	actor	person	POS	Train	-
cary_grant	constellation	person	NEG	Train	-
cary_grant	mark_anthony	person	NEG	Train	-
casablanca	city	location	POS	Train	-
casablanca	film_producer	location	NEG	Test	49
casablanca	gloucester	location	NEG	Test	49
casablanca	physicist	location	NEG	Train	-
casablanca	port	location	POS	Test	49
casablanca	timor	location	NEG	Train	-
cascade_range	euphrates	object	NEG	Train	-
cascade_range	father	object	NEG	Train	-
cascade_range	range	object	POS	Train	-
casey_jones	city	person	NEG	Train	-
casey_jones	engineer	person	POS	Train	-
casey_jones	fischer	person	NEG	Train	-
casimir_funk	bay	person	NEG	Train	-
casimir_funk	biochemist	person	POS	Train	-
casimir_funk	leonard_bernstein	person	NEG	Train	-
casper	city	location	POS	Train	-
casper	painter	location	NEG	Train	-
casper	stavanger	location	NEG	Train	-
caspian_sea	aries	object	NEG	Train	-
caspian_sea	lake	object	POS	Train	-
caspian_sea	politician	object	NEG	Train	-
cass_gilbert	architect	person	POS	Train	-
cass_gilbert	jane_seymour	person	NEG	Train	-
cass_gilbert	river	person	NEG	Train	-
cassiopeia	city	object	NEG	Train	-
cassiopeia	constellation	object	POS	Train	-
cassiopeia	sun	object	NEG	Train	-
cassius_marcellus_clay	gladiator	person	POS	Test	30
cassius_marcellus_clay	siege	person	NEG	Test	30
cassius_marcellus_clay	william_howard_taft	person	NEG	Test	30
castilla	boeotia	location	NEG	Train	-
castilla	district	location	POS	Train	-
castilla	king	location	NEG	Train	-
castries	port	location	POS	Train	-
castries	tampico	location	NEG	Train	-
castries	writer	location	NEG	Train	-
catalina_island	ephesus	location	NEG	Test	34
catalina_island	island	location	POS	Test	34
catalina_island	king_of_england	location	NEG	Test	34
catalonia	brest	location	NEG	Test	24
catalonia	district	location	POS	Test	24
catalonia	general	location	NEG	Test	24
catherine_howard	constellation	person	NEG	Train	-
catherine_howard	manes	person	NEG	Train	-
catherine_howard	queen	person	POS	Train	-
catherine_of_aragon	archipelago	person	NEG	Test	77
catherine_of_aragon	marc_blitzstein	person	NEG	Test	77
catherine_of_aragon	wife	person	POS	Test	77
catherine_parr	archipelago	person	NEG	Train	-
catherine_parr	lermontov	person	NEG	Train	-
catherine_parr	queen	person	POS	Train	-
catskill_mountains	illinois_river	object	NEG	Train	-
catskill_mountains	painter	object	NEG	Train	-
catskill_mountains	range	object	POS	Train	-
catullus	island	person	NEG	Train	-
catullus	otto_wagner	person	NEG	Train	-
catullus	poet	person	POS	Train	-
caucasus_mountains	nan_river	object	NEG	Train	-
caucasus_mountains	psychologist	object	NEG	Train	-
caucasus_mountains	range	object	POS	Train	-
cayman_islands	colony	location	POS	Train	-
cayman_islands	dar_es_salaam	location	NEG	Train	-
cayman_islands	general	location	NEG	Train	-
cayuga_lake	green_mountains	object	NEG	Train	-
cayuga_lake	lake	object	POS	Train	-
cayuga_lake	writer	object	NEG	Train	-
cebu_city	city	location	POS	Train	-
cebu_city	painter	location	NEG	Train	-
cebu_city	tyre	location	NEG	Train	-
cebus	island	object	POS	Train	-
cebus	politician	object	NEG	Train	-
cebus	virgo	object	NEG	Train	-
cecil_frank_powell	city	person	NEG	Train	-
cecil_frank_powell	john_reed	person	NEG	Train	-
cecil_frank_powell	physicist	person	POS	Train	-
cecil_john_rhodes	city	person	NEG	Train	-
cecil_john_rhodes	financier	person	POS	Train	-
cecil_john_rhodes	saint_lawrence	person	NEG	Train	-
cedar_rapids	city	location	POS	Train	-
cedar_rapids	painter	location	NEG	Train	-
cedar_rapids	roman_empire	location	NEG	Train	-
cenozoic	assault	Other	NEG	Train	-
cenozoic	era	Other	POS	Train	-
cenozoic	island	Other	NEG	Train	-
centaurus	constellation	object	POS	Train	-
centaurus	general	object	NEG	Train	-
centaurus	saale	object	NEG	Train	-
central_america	fictional_character	location	NEG	Train	-
central_america	isthmus	location	POS	Train	-
central_america	namib_desert	location	NEG	Train	-
cepheus	constellation	object	POS	Train	-
cepheus	king	object	NEG	Train	-
cepheus	mediterranean_sea	object	NEG	Train	-
cervantes	ben_shahn	person	NEG	Train	-
cervantes	city	person	NEG	Train	-
cervantes	hess	person	NEG	Train	-
cervantes	playwright	person	POS	Train	-
cervantes	town	person	NEG	Train	-
cervantes	writer	person	POS	Train	-
cesar_franck	composer	person	POS	Train	-
cesar_franck	sophocles	person	NEG	Train	-
cesar_franck	terrestrial_planet	person	NEG	Train	-
cesare_borgia	city	person	NEG	Train	-
cesare_borgia	karl_wernicke	person	NEG	Train	-
cesare_borgia	soldier	person	POS	Train	-
cetus	beta_crucis	object	NEG	Test	20
cetus	city	object	NEG	Test	20
cetus	constellation	object	POS	Test	20
ceylon	island	location	POS	Train	-
ceylon	klamath_falls	location	NEG	Train	-
ceylon	siege	location	NEG	Train	-
chablis	statesman	location	NEG	Train	-
chablis	town	location	POS	Train	-
chablis	tuskegee	location	NEG	Train	-
chaim_soutine	maxfield_parrish	person	NEG	Train	-
chaim_soutine	painter	person	POS	Train	-
chaim_soutine	waterfall	person	NEG	Train	-
chaim_weizmann	city	person	NEG	Train	-
chaim_weizmann	daniel	person	NEG	Train	-
chaim_weizmann	statesman	person	POS	Train	-
chalcedon	hull	location	NEG	Dev	72
chalcedon	martyr	location	NEG	Dev	72
chalcedon	town	location	POS	Dev	72
chamaeleon	constellation	object	POS	Train	-
chamaeleon	great_dividing_range	object	NEG	Train	-
chamaeleon	man	object	NEG	Train	-
champaign	inventor	location	NEG	Train	-
champaign	lund	location	NEG	Train	-
champaign	town	location	POS	Train	-
chancellorsville	golfer	location	NEG	Train	-
chancellorsville	maracay	location	NEG	Train	-
chancellorsville	village	location	POS	Train	-
changan	city	location	POS	Train	-
changan	gulf	location	NEG	Train	-
changan	varna	location	NEG	Train	-
channel	english_channel	object	NEG	Train	-
channel	hampton_roads	object	NEG	Train	-
channel	harlem_river	location	NEG	Train	-
channel	mozambique_channel	object	NEG	Train	-
channel	windward_passage	object	NEG	Train	-
channel_islands_national_park	cordoba	location	NEG	Train	-
channel_islands_national_park	fictional_character	location	NEG	Train	-
channel_islands_national_park	national_park	location	POS	Train	-
chapel_hill	astronomer	location	NEG	Train	-
chapel_hill	town	location	POS	Train	-
chapel_hill	trinidad_and_tobago	location	NEG	Train	-
chari_river	astronomer	object	NEG	Train	-
chari_river	river	object	POS	Train	-
chari_river	tyrrhenian_sea	object	NEG	Train	-
charleroi	city	location	POS	Train	-
charleroi	composer	location	NEG	Train	-
charleroi	tucson	location	NEG	Train	-
charles_baudelaire	poet	person	POS	Train	-
charles_baudelaire	port	person	NEG	Train	-
charles_baudelaire	wilkie_collins	person	NEG	Train	-
charles_dana_gibson	illustrator	person	POS	Test	32
charles_dana_gibson	river	person	NEG	Test	32
charles_dana_gibson	terence_rattigan	person	NEG	Test	32
charles_de_gaulle	constellation	person	NEG	Train	-
charles_de_gaulle	croesus	person	NEG	Train	-
charles_de_gaulle	general	person	POS	Train	-
charles_de_gaulle	guest	person	NEG	Train	-
charles_de_gaulle	promontory	person	NEG	Train	-
charles_de_gaulle	statesman	person	POS	Train	-
charles_dickens	albert_schweitzer	person	NEG	Train	-
charles_dickens	country	person	NEG	Train	-
charles_dickens	writer	person	POS	Train	-
charles_dudley_warner	film_producer	person	POS	Train	-
charles_dudley_warner	levis	person	NEG	Train	-
charles_dudley_warner	town	person	NEG	Train	-
charles_evans_hughes	chief_justice	person	POS	Train	-
charles_evans_hughes	mansion	person	NEG	Train	-
charles_evans_hughes	stephen_foster	person	NEG	Train	-
charles_farrar_browne	city	person	NEG	Train	-
charles_farrar_browne	sholem_asch	person	NEG	Train	-
charles_farrar_browne	writer	person	POS	Train	-
charles_follen_mckim	architect	person	POS	Train	-
charles_follen_mckim	cecil_john_rhodes	person	NEG	Train	-
charles_follen_mckim	constellation	person	NEG	Train	-
charles_frederick_worth	fashion_designer	person	POS	Train	-
charles_frederick_worth	lake	person	NEG	Train	-
charles_frederick_worth	wilhelm_grimm	person	NEG	Train	-
charles_goodyear	inventor	person	POS	Train	-
charles_goodyear	island	person	NEG	Train	-
charles_goodyear	tom_hanks	person	NEG	Train	-
charles_grey	ambrose_bierce	person	NEG	Train	-
charles_grey	statesman	person	POS	Train	-
charles_grey	town	person	NEG	Train	-
charles_james_fox	john_dos_passos	person	NEG	Train	-
charles_james_fox	statesman	person	POS	Train	-
charles_james_fox	university	person	NEG	Train	-
charles_kay_ogden	archipelago	person	NEG	Train	-
charles_kay_ogden	myles_standish	person	NEG	Train	-
charles_kay_ogden	psychologist	person	POS	Train	-
charles_kettering	engineer	person	POS	Test	25
charles_kettering	region	person	NEG	Test	25
charles_kettering	william_strickland	person	NEG	Test	25
charles_laughton	actor	person	POS	Train	-
charles_laughton	city	person	NEG	Train	-
charles_laughton	ford	person	NEG	Train	-
charles_lindbergh	aviator	person	POS	Dev	7
charles_lindbergh	binary_star	person	NEG	Dev	7
charles_lindbergh	terence	person	NEG	Dev	7
charles_martin_hall	albert_abraham_michelson	person	NEG	Train	-
charles_martin_hall	chemist	person	POS	Train	-
charles_martin_hall	city	person	NEG	Train	-
charles_proteus_steinmetz	inventor	person	POS	Train	-
charles_proteus_steinmetz	state	person	NEG	Train	-
charles_proteus_steinmetz	william_crookes	person	NEG	Train	-
charles_ringling	lawrence_of_arabia	person	NEG	Train	-
charles_ringling	showman	person	POS	Train	-
charles_ringling	town	person	NEG	Train	-
charles_river	chemist	object	NEG	Train	-
charles_river	jordan	object	NEG	Train	-
charles_river	river	object	POS	Train	-
charles_stuart	king_of_england	person	POS	Train	-
charles_stuart	lake	person	NEG	Train	-
charles_stuart	william_congreve	person	NEG	Train	-
charleston	american_samoa	location	NEG	Train	-
charleston	city	location	POS	Train	-
charleston	constellation	location	NEG	Test	65
charleston	corinth	location	NEG	Test	65
charleston	kola_peninsula	location	NEG	Train	-
charleston	port	location	POS	Train	-
charleston	soldier	location	NEG	Train	-
charleston	state_capital	location	POS	Test	65
charleston	writer	location	NEG	Train	-
charlie_chaplin	city	person	NEG	Train	-
charlie_chaplin	comedian	person	POS	Dev	19
charlie_chaplin	epistle	person	NEG	Dev	19
charlie_chaplin	film_producer	person	POS	Train	-
charlie_chaplin	lawrence	person	NEG	Dev	19
charlie_chaplin	thomas_bayes	person	NEG	Train	-
charlotte_bronte	luchino_visconti	person	NEG	Test	78
charlotte_bronte	town	person	NEG	Test	78
charlotte_bronte	writer	person	POS	Test	78
charlotte_corday	isthmus	person	NEG	Train	-
charlotte_corday	jeannette_rankin	person	NEG	Train	-
charlotte_corday	revolutionary	person	POS	Train	-
chartres	diplomat	location	NEG	Train	-
chartres	jamaica	location	NEG	Train	-
chartres	town	location	POS	Train	-
chase	chief_justice	person	POS	Train	-
chase	island	person	NEG	Train	-
chase	lake	person	NEG	Train	-
chase	laplace	person	NEG	Train	-
chase	pierre_larousse	person	NEG	Train	-
chase	politician	person	POS	Train	-
chattahoochee_river	coosa_river	object	NEG	Train	-
chattahoochee_river	river	object	POS	Train	-
chattahoochee_river	street	object	NEG	Train	-
chattanooga	city	location	POS	Train	-
chattanooga	composer	location	NEG	Train	-
chattanooga	mount_asama	location	NEG	Train	-
che_guevara	erik_axel_karlfeldt	person	NEG	Train	-
che_guevara	revolutionary	person	POS	Train	-
che_guevara	town	person	NEG	Train	-
cheddar	brooklyn	location	NEG	Test	76
cheddar	crusader	location	NEG	Test	76
cheddar	village	location	POS	Test	76
chekhov	cervantes	person	NEG	Dev	46
chekhov	playwright	person	POS	Dev	46
chekhov	river	person	NEG	Dev	46
chelyabinsk	belo_horizonte	location	NEG	Train	-
chelyabinsk	city	location	POS	Train	-
chelyabinsk	pianist	location	NEG	Train	-
chemist	alfred_nobel	person	NEG	Train	-
chemist	antoine_lavoisier	person	NEG	Train	-
chemist	carver	person	NEG	Train	-
chemist	charles_martin_hall	person	NEG	Train	-
chemist	christian_friedrich_schonbein	person	NEG	Dev	9
chemist	dewar	person	NEG	Train	-
chemist	dmitri_mendeleev	person	NEG	Dev	9
chemist	edward_morley	person	NEG	Train	-
chemist	ernest_solvay	person	NEG	Train	-
chemist	fischer	person	NEG	Train	-
chemist	frederick_soddy	person	NEG	Train	-
chemist	friedrich_august_kekule_von_stradonitz	person	NEG	Train	-
chemist	fritz_haber	person	NEG	Train	-
chemist	george_washington_carver	person	NEG	Train	-
